STATEFP,COUNTYFP,STATE,COUNTY,Any_poultry,ER2023,A1B45,A1B85,A245,A285,B145,B185,B245,B285
27,105,Minnesota,Nobles,56,13.06453437,17.6616846,17.4679544,17.58263324,17.45261833,17.86014832,17.77461277,17.85974649,17.76715899
27,107,Minnesota,Norman,21,16.12603667,16.39360458,16.6450207,16.55419908,16.77896136,15.99700451,16.26086668,16.06857481,16.33370611
27,109,Minnesota,Olmsted,116,22.49483454,18.87684384,19.46860485,17.39654461,18.07329259,17.73829314,18.3203337,17.05501177,17.55567224
27,111,Minnesota,Otter Tail,221,17.85841753,17.00648425,17.49535158,17.01570599,17.52290151,17.0400444,17.55630196,17.09267304,17.59462445
27,113,Minnesota,Pennington,14,10.27798437,16.55267932,16.6591083,16.35514229,16.38045127,16.44432188,16.48482324,16.39638325,16.42782226
27,115,Minnesota,Pine,162,14.32836186,12.71952907,13.27588211,12.74326028,13.29063634,12.73915683,13.31827457,12.69942058,13.27341116
27,117,Minnesota,Pipestone,30,23.76272694,18.02615251,17.85723741,17.79133771,17.63412003,18.27069917,18.15400477,18.34915419,18.22241167
27,119,Minnesota,Polk,63,15.81173729,17.04548727,17.26787182,17.08712583,17.31344139,16.96791661,17.22448534,17.08138869,17.32847799
27,121,Minnesota,Pope,55,10.32156653,18.00908671,18.67407166,18.06807105,18.74176876,17.86844677,18.51318035,17.86443838,18.52293096
27,123,Minnesota,Ramsey,0,25.91769411,23.67816578,23.80868796,23.71778489,23.84732522,23.84321511,23.97080568,23.83535102,23.96508223
27,125,Minnesota,Red Lake,5,12.90062061,15.81437259,16.03426172,15.79405718,16.0082443,16.42452769,16.49498994,16.42844517,16.49675571
27,127,Minnesota,Redwood,66,10.92908715,15.56312348,15.57287481,15.26332891,15.38428399,15.76001156,15.89633632,15.83120806,15.97701187
27,129,Minnesota,Renville,43,16.80941095,16.84602512,16.96954841,16.65320786,16.74559328,17.02396713,17.18151454,16.99916443,17.16139636
27,131,Minnesota,Rice,153,19.50478514,18.54258113,18.97051024,18.82327935,19.27129889,18.5940043,19.03679557,18.92273295,19.34204155
27,133,Minnesota,Rock,31,12.66541769,17.19299527,16.97265101,17.13988376,16.91557812,17.7358982,17.42765142,17.59996112,17.32983442
27,135,Minnesota,Roseau,56,9.798827073,14.77515584,15.06576912,14.78180288,15.08262247,14.74066534,15.06381676,14.74153472,15.05049436
27,137,Minnesota,St. Louis,225,9.285376516,11.55835225,12.23952314,11.54637449,12.25402351,11.37517855,12.06899496,11.40353997,12.10604455
27,139,Minnesota,Scott,135,24.62775623,21.48110439,21.43940118,20.00821082,20.00517473,20.27771247,20.26421764,19.85056128,19.84145729
27,141,Minnesota,Sherburne,130,23.54593798,19.04719803,19.52353494,18.6251571,19.02657423,18.37614283,18.81018844,18.34697923,18.67390665
27,143,Minnesota,Sibley,76,24.42777414,17.58607628,17.90458166,17.6485233,17.96271658,17.81227849,18.20111029,17.77136265,18.20293559
27,145,Minnesota,Stearns,376,20.51947366,18.21463914,18.72093711,17.74487705,18.22074729,17.70364251,18.14855002,17.65991394,18.09706155
27,147,Minnesota,Steele,70,18.03989183,16.96695564,17.02320174,16.86598652,16.91391493,17.30332929,17.54508201,17.28324745,17.45536185
27,149,Minnesota,Stevens,22,21.19689288,19.43239484,19.51963857,19.25353519,19.34115761,20.11623984,20.22438673,19.9893595,20.13163798
27,151,Minnesota,Swift,31,17.94631814,19.25022927,19.58774719,18.83260929,19.16467962,19.99300611,20.39727377,19.85575389,20.22881958
27,153,Minnesota,Todd,259,14.0187305,15.42331104,15.88174913,16.07022015,16.47678401,15.20301401,15.66644402,15.22819356,15.68820865
27,155,Minnesota,Traverse,2,18.46190208,20.30476222,20.4422315,19.90858273,20.12237065,20.32193318,20.51741424,20.20078688,20.39151243
27,157,Minnesota,Wabasha,56,9.309189246,17.3788618,17.71893273,17.86566995,18.1889546,17.5808532,17.90204745,17.58655591,17.91776644
27,159,Minnesota,Wadena,69,7.711666354,12.85510135,13.47806686,13.00035821,13.60614638,12.91965801,13.52977386,12.98160189,13.59307687
27,161,Minnesota,Waseca,59,13.81276429,18.26283482,18.67237551,18.29788152,18.71183411,18.36863783,18.79597885,18.31812107,18.76263756
27,163,Minnesota,Washington,73,20.20085897,21.66833711,21.86150503,21.67555077,21.89565252,21.67674977,21.86413614,21.62079239,21.79599173
27,165,Minnesota,Watonwan,37,29.3436137,17.93032303,18.21791359,17.86944159,18.13667031,18.03299531,18.4186553,18.07027254,18.44985174
27,167,Minnesota,Wilkin,12,23.36612238,19.875683,19.92996654,19.90537133,19.96269428,19.82006883,19.76197979,19.89647507,19.92234324
27,169,Minnesota,Winona,117,14.04024252,15.57116858,15.89386955,15.79242753,16.12119705,15.41508815,15.73739488,15.40726354,15.75636511
27,171,Minnesota,Wright,222,17.94016892,18.7746277,18.86082999,17.8430238,18.10054502,17.55222398,17.8410944,17.66842842,17.94127442
27,173,Minnesota,Yellow Medicine,41,29.06752801,16.77520602,16.85383141,16.53209541,16.57316844,18.00057387,18.25698129,17.59711369,17.91851876
28,1,Mississippi,Adams,10,6.803950243,7.332392811,7.678233413,7.562767001,7.878231548,7.412799777,7.677460079,7.42762385,7.708615593
28,3,Mississippi,Alcorn,39,2.968011491,9.191077368,9.326016245,9.462114672,9.636584944,9.167272305,9.3342049,9.20041178,9.364038957
28,5,Mississippi,Amite,49,6.722540212,6.804041196,7.066142021,6.87522462,7.096383301,6.809517726,7.065986338,6.774649205,7.030312955
28,7,Mississippi,Attala,46,0,8.295816942,8.280474433,8.466273886,8.409655684,8.405333757,8.333564556,8.335134592,8.311283673
28,9,Mississippi,Benton,24,3.714908704,9.779015475,9.942084383,9.915618438,10.07315775,9.844880651,10.08286864,9.75184307,9.966228288
28,11,Mississippi,Bolivar,0,5.994545494,10.27564856,10.07344502,10.67460814,10.45521326,10.75359527,10.58553806,10.73325706,10.54296184
28,13,Mississippi,Calhoun,23,2.606296,8.816840956,8.875584524,8.863230304,8.918904024,8.635827786,8.733855406,8.565785829,8.672902567
28,15,Mississippi,Carroll,41,0,8.570321894,8.885774069,8.545110477,8.859751863,8.460606573,8.783444061,8.585412782,8.904148859
28,17,Mississippi,Chickasaw,34,7.816843827,9.693107397,9.970389317,9.906423984,10.10865248,9.009618963,9.186090203,9.223607683,9.428160251
28,19,Mississippi,Choctaw,17,0.155809938,8.252925621,8.18592682,8.361178989,8.247136526,8.253984769,8.170223147,8.232161366,8.16179508
28,21,Mississippi,Claiborne,5,1.506661525,7.389498975,7.573873809,7.447144314,7.631912207,7.571078753,7.707895166,7.466201327,7.626034371
28,23,Mississippi,Clarke,52,0.864932544,7.387069638,7.377544543,7.493783777,7.477088007,7.333411881,7.314933455,7.357876667,7.31610009
28,25,Mississippi,Clay,25,5.114764617,9.81063205,10.17592792,10.183797,10.52993114,9.136111455,9.349593752,9.409444956,9.663340891
28,27,Mississippi,Coahoma,3,3.70189644,10.56296831,10.72454016,10.96802467,11.15321085,11.15728882,11.33648752,11.205495,11.36903944
28,29,Mississippi,Copiah,82,3.459730175,6.818898587,6.99697815,6.867223245,7.06703157,6.947006747,7.150197519,6.816803993,7.040249663
28,31,Mississippi,Covington,78,8.568411027,7.032519045,7.267256541,7.140015463,7.372013918,6.972081456,7.141342539,6.995198745,7.197602073
28,33,Mississippi,DeSoto,52,12.85404072,12.82232608,13.3219516,12.53364716,12.96004216,12.29377663,12.79468594,12.01409696,12.53056878
28,35,Mississippi,Forrest,74,7.311169347,6.945428238,6.976190629,6.919151737,7.001283016,6.613729912,6.702715837,6.638559407,6.721267889
28,37,Mississippi,Franklin,15,0,6.852677693,7.087777932,6.856143412,7.07129943,6.826484541,7.046680796,6.875376512,7.109726145
28,39,Mississippi,George,81,1.492696786,7.164961348,7.120917773,7.230427444,7.156693654,6.997787435,6.905775492,7.094316125,7.030225151
28,41,Mississippi,Greene,95,3.482726913,6.899855485,6.784174149,7.016336544,6.895492555,6.906368229,6.821099458,6.814535965,6.704319289
28,43,Mississippi,Grenada,22,9.745940907,9.382180073,9.572447679,9.659819784,9.862070975,9.524703447,9.722044111,9.599339115,9.804019126
28,45,Mississippi,Hancock,58,2.79310766,5.734143617,5.512875542,5.843917164,5.630575181,6.028958032,5.842429139,5.926224725,5.681427363
28,47,Mississippi,Harrison,87,3.962100065,6.531318688,6.173965943,6.625468437,6.3251516,6.54557562,6.263896387,6.430579846,6.175794101
28,49,Mississippi,Hinds,79,6.95034942,8.83244079,8.989746534,8.636480819,8.82040069,8.601293761,8.805569493,8.547551789,8.70470237
28,51,Mississippi,Holmes,29,8.405915623,9.373140974,9.42418138,9.550081912,9.603834036,8.625132113,8.751756793,8.903887333,9.032832108
28,53,Mississippi,Humphreys,0,8.125840741,12.3987497,11.951013,12.41181749,11.97912223,12.30512878,11.87355502,12.33865596,11.89914779
28,55,Mississippi,Issaquena,1,13.67538838,9.809743884,9.481861992,9.680764089,9.343388677,9.669389048,9.367250227,9.697241177,9.388314126
28,57,Mississippi,Itawamba,25,3.105465151,9.512596094,9.606834855,9.577513022,9.655027036,9.460495013,9.519295018,9.494350998,9.561125155
28,59,Mississippi,Jackson,111,5.179834285,5.802593006,5.790786798,5.827618597,5.793683989,5.965055341,5.901709251,5.979351855,5.921553275
28,61,Mississippi,Jasper,94,1.641240264,7.907460587,7.88987259,7.930074138,7.926579669,7.874230342,7.825028738,7.808099143,7.758316398
28,63,Mississippi,Jefferson,19,2.10343419,7.431413718,7.64587067,7.435565797,7.650164333,7.501716715,7.725349303,7.394699196,7.603950948
28,65,Mississippi,Jefferson Davis,59,8.85023485,6.922825729,7.161213914,6.996332674,7.255105866,6.766032003,7.014719068,6.845354134,7.094144851
28,67,Mississippi,Jones,161,2.23978282,6.698811018,6.865413654,6.800802906,6.978262404,6.832883444,6.941153893,6.848049267,6.996527799
28,69,Mississippi,Kemper,28,7.86488145,8.025921871,8.085387674,8.090334198,8.157429434,8.053746811,8.122332309,8.003307583,8.087101866
28,71,Mississippi,Lafayette,30,5.979800635,10.28352351,10.39948113,10.29976292,10.40677329,10.52032364,10.66600873,10.38982609,10.52080813
28,73,Mississippi,Lamar,92,5.392023261,6.748497058,6.821775941,6.826820569,6.906824298,6.716003446,6.82163385,6.787678632,6.850892155
28,75,Mississippi,Lauderdale,37,7.415825389,7.806472282,7.848712615,7.795987525,7.852139481,7.662628046,7.639495258,7.620337565,7.630989527
28,77,Mississippi,Lawrence,74,2.65228945,7.020949699,7.030563824,7.145595736,7.153406265,6.849398144,6.872661487,6.902245614,6.907363839
28,79,Mississippi,Leake,101,1.38389207,8.011498649,8.011469142,8.021685909,8.024034677,7.987064815,7.986127075,8.004674022,8.013122396
28,81,Mississippi,Lee,37,9.474265761,10.74768535,11.07890797,10.44310655,10.78361885,9.822113438,10.07100496,9.772918153,10.07115768
28,83,Mississippi,Leflore,6,10.89615699,11.01873178,10.82653818,11.43248534,11.26571501,11.52218933,11.3644003,11.69462599,11.53396628
28,85,Mississippi,Lincoln,109,4.761802299,6.859217128,6.974631154,6.927382217,7.045286638,6.860049347,7.023692801,6.817879536,6.948983817
28,87,Mississippi,Lowndes,37,6.875817376,9.478812544,9.651805657,9.726087147,9.98380931,9.084452251,9.258317131,9.362460776,9.658986461
28,89,Mississippi,Madison,51,12.99302105,9.64695686,9.383118599,8.871861602,8.664258618,8.986673574,8.852430435,8.914740245,8.662387909
28,91,Mississippi,Marion,87,0,6.931992033,6.952295537,7.042853726,7.042674566,6.848605791,6.834191944,6.919622651,6.890592184
28,93,Mississippi,Marshall,47,8.328523568,9.917130342,10.12503216,9.974550821,10.1909027,9.571684539,9.748625682,9.780890463,9.97525767
28,95,Mississippi,Monroe,50,1.348005814,9.524892502,9.631649197,9.968431451,10.08277556,9.208517373,9.29148668,9.446437519,9.519682288
28,97,Mississippi,Montgomery,16,0,8.275059918,8.237810757,8.440594504,8.34712039,8.444181923,8.377370026,8.323293099,8.246989519
28,99,Mississippi,Neshoba,122,0,8.225960779,8.381259776,8.377634735,8.443617805,8.460865951,8.732862441,8.39047737,8.574966174
28,101,Mississippi,Newton,113,0,8.079079383,8.09617607,8.153950969,8.17873767,8.056216637,8.01596641,8.052854301,8.043520921
28,103,Mississippi,Noxubee,30,9.862911218,10.85913252,10.93431584,11.05035566,11.11657061,8.955567354,8.938987731,9.515618101,9.46882736
28,105,Mississippi,Oktibbeha,37,3.823031161,8.786054654,8.880599076,9.283954307,9.277945563,8.408570405,8.506639961,8.393154198,8.494595356
28,107,Mississippi,Panola,21,9.356358226,11.7099631,11.77093764,11.58235568,11.6646056,10.62433982,10.71557534,11.27884441,11.3535535
28,109,Mississippi,Pearl River,122,2.992383226,6.247408797,6.337522553,6.261941687,6.3582596,6.414373846,6.559502098,6.478355278,6.589999479
28,111,Mississippi,Perry,74,0.389524853,7.157428655,7.070145582,7.180937183,7.093365237,7.109855431,7.009164234,7.032359779,6.918246558
28,113,Mississippi,Pike,89,3.630176518,6.453493403,6.620163401,6.182323428,6.345562401,6.327592671,6.506863792,6.282116537,6.433308882
28,115,Mississippi,Pontotoc,79,4.324662719,9.251369863,9.360041386,9.501618021,9.595611846,8.812170246,8.904271187,8.809258751,8.918120374
28,117,Mississippi,Prentiss,34,5.31582175,9.651295708,9.750546001,9.777826798,9.9119685,9.448997645,9.540446788,9.474686172,9.579485006
28,119,Mississippi,Quitman,0,25.47348302,13.09728582,13.56319465,13.08505502,13.58402948,12.82748776,13.30771121,12.928041,13.38567723
28,121,Mississippi,Rankin,114,12.06203372,8.925386843,8.883607725,8.805159365,8.777263572,8.31228171,8.236790994,8.257913793,8.150022987
28,123,Mississippi,Scott,104,2.993627888,7.474756473,7.395641421,7.751162034,7.623085269,7.377465964,7.287460068,7.407104149,7.331540869
28,125,Mississippi,Sharkey,3,1.717524058,10.5504581,10.11915134,10.53403791,10.11666274,10.43948226,9.986506777,10.46430347,10.01035973
28,127,Mississippi,Simpson,94,0.350572365,7.710847225,7.801571235,7.92305949,7.999003872,7.708222386,7.815747635,7.694750022,7.775172318
28,129,Mississippi,Smith,119,2.306486788,7.082914146,7.185341645,7.146959451,7.231683751,7.075587932,7.159731187,7.015922937,7.099841028
28,131,Mississippi,Stone,58,2.56276309,6.663245646,6.871150047,6.694876709,6.901397755,6.624889097,6.826412794,6.612470546,6.811427722
28,133,Mississippi,Sunflower,13,9.204532173,12.14254314,11.84160423,12.42631506,12.10007774,12.28680597,12.00565051,12.60185062,12.31697444
28,135,Mississippi,Tallahatchie,13,20.16898335,11.56525349,12.12875492,11.74879635,12.29970395,11.5588463,12.04738899,11.56803737,12.13069348
28,137,Mississippi,Tate,50,10.01854343,11.59492556,11.66132576,11.82496365,11.9123603,10.81763778,10.96644916,11.06991805,11.18145328
28,139,Mississippi,Tippah,50,21.05222813,9.131830013,9.324488427,9.325287422,9.519985135,9.143328814,9.335686195,9.170767315,9.375835633
28,141,Mississippi,Tishomingo,14,6.060704335,11.05415308,11.20172146,11.22086823,11.35989446,10.65932568,10.80446496,10.7481548,10.88074682
28,143,Mississippi,Tunica,1,19.31970565,11.81075057,12.21389381,11.79615676,12.2013191,12.10804993,12.56096906,12.03069307,12.47637195
28,145,Mississippi,Union,30,6.82025878,9.597865192,9.62842722,10.08247282,10.12683165,9.207292259,9.24929981,9.262399448,9.272731039
28,147,Mississippi,Walthall,93,3.201655763,6.681907232,6.850975481,6.906425631,7.067634505,6.783045735,6.915568142,6.767187433,6.896537777
28,149,Mississippi,Warren,21,4.822267503,7.374801344,7.136284528,7.372471065,7.11897252,7.467537734,7.171464175,7.346514212,7.073378922
28,151,Mississippi,Washington,15,6.751547697,9.702757531,9.344981434,9.78641154,9.416472648,9.807364496,9.389670093,9.722995373,9.299299452
28,153,Mississippi,Wayne,124,2.0850368,7.066014157,7.013036658,7.160493632,7.136196743,6.955907308,6.903218102,6.992925514,6.916995593
28,155,Mississippi,Webster,23,7.34986827,8.078193818,8.075494759,8.064452974,8.057433918,7.942417699,7.981337105,7.828663917,7.868955028
28,157,Mississippi,Wilkinson,15,0,7.092997868,7.182102026,7.100713614,7.196423738,7.146638248,7.226504699,7.0310885,7.1140558
28,159,Mississippi,Winston,64,3.796622418,8.217344252,8.142940819,8.40536156,8.330915984,8.164168082,8.094057105,8.296564809,8.222892261
28,161,Mississippi,Yalobusha,33,5.289101742,10.32116935,10.37964889,10.32796672,10.39144108,10.37680599,10.44480735,10.21856302,10.29894667
28,163,Mississippi,Yazoo,19,22.60911153,9.240565955,9.048820419,9.560377806,9.398874793,8.648989601,8.456740609,8.985121917,8.804272638
29,1,Missouri,Adair,90,7.69539621,13.00520713,13.4035406,13.0306807,13.42295046,13.03846024,13.44515714,13.28040913,13.60672155
29,3,Missouri,Andrew,55,9.422005928,14.87153682,14.92435514,14.8988657,14.96387163,15.07628629,15.10670907,14.86767732,14.91654998
29,5,Missouri,Atchison,15,6.64721623,15.42324105,15.63829533,15.37908269,15.59852752,15.55039885,15.79147642,15.52725103,15.78728176
29,7,Missouri,Audrain,117,8.078988921,14.02507798,14.49032056,14.19052091,14.65187671,14.06017698,14.55785342,14.19689346,14.6674964
29,9,Missouri,Barry,281,3.265433363,9.098129255,9.179576576,9.143366569,9.224259518,8.394616135,8.593610756,9.011020101,9.117540175
29,11,Missouri,Barton,71,11.61079316,13.41393466,13.51039388,13.61340929,13.65833469,12.9130351,13.04327701,13.38316212,13.43461538
29,13,Missouri,Bates,96,18.42620269,14.06729811,14.17308946,14.16693678,14.28347626,13.97588621,14.10189129,14.02926797,14.13040097
29,15,Missouri,Benton,98,7.300243911,9.850610112,10.63181815,9.843490436,10.62177882,9.636363799,10.36838171,9.702400114,10.47138823
29,17,Missouri,Bollinger,94,9.535806753,9.484755033,9.618032252,9.58168104,9.697345496,9.614847537,9.708379458,9.502987613,9.642498847
29,19,Missouri,Boone,182,12.25460801,12.54490808,12.77622688,12.48177673,12.7759635,12.1101957,12.39086127,12.62569457,12.93620995
29,21,Missouri,Buchanan,50,11.9627447,16.36327079,16.69275255,16.40808217,16.7532894,15.95160879,16.21528155,15.98876601,16.23979327
29,23,Missouri,Butler,59,6.191318695,11.83875552,12.02829831,11.77117927,11.99831965,11.98824246,12.12230915,11.91079008,12.04513947
29,25,Missouri,Caldwell,88,12.2622847,14.74558145,14.66697288,14.96841924,14.8404988,14.41829726,14.37845081,15.12794862,15.20398127
29,27,Missouri,Callaway,125,11.25131412,10.10085077,10.58323121,10.63600135,11.01030114,9.565433122,10.1857158,10.58413401,11.0559276
29,29,Missouri,Camden,85,8.405560104,9.289112974,9.772041309,9.316929468,9.793432041,9.278749036,9.761658744,9.135984482,9.637569206
29,31,Missouri,Cape Girardeau,74,11.35277166,12.42125412,12.5842649,12.30837967,12.39322552,12.14066838,12.29829303,11.63613234,11.73040943
29,33,Missouri,Carroll,39,12.4162932,16.21521619,16.27640056,16.29089472,16.34933938,16.25468698,16.33927644,16.45776429,16.61819047
29,35,Missouri,Carter,22,2.656819117,7.646561076,7.796309459,7.621022877,7.779899219,7.59834481,7.73567474,7.591756484,7.73917158
29,37,Missouri,Cass,203,14.24674103,13.52277904,13.50407744,13.44493164,13.41965826,13.63716111,13.59738615,13.63623564,13.62730804
29,39,Missouri,Cedar,128,7.144512574,11.38230394,11.7203734,11.43005238,11.74912289,11.43123442,11.74816674,11.34741659,11.71574964
29,41,Missouri,Chariton,40,24.47207507,16.75869624,17.04663044,16.64796747,16.96105052,16.69367128,17.01871322,16.64262525,16.95987603
29,43,Missouri,Christian,153,3.38822245,7.602491426,7.80907464,7.690602794,7.873494885,7.029670439,7.340428195,7.367956094,7.607433183
29,45,Missouri,Clark,18,8.089619521,15.7043618,15.97748459,16.02587538,16.21772742,15.79738188,16.09530548,15.86187622,16.15151397
29,47,Missouri,Clay,79,18.21580971,19.03191546,19.07654167,19.10427009,19.16971848,17.97092429,18.08764657,17.96241896,18.13085723
29,49,Missouri,Clinton,72,12.66429885,15.12837092,15.106076,15.58712357,15.69708181,15.27049299,15.23042616,15.66851842,15.75383428
29,51,Missouri,Cole,91,16.5524798,11.32119551,11.72258618,11.26387445,11.69961428,10.92086438,11.37607494,11.23005809,11.62702298
29,53,Missouri,Cooper,56,3.494809937,13.68710686,13.80661469,13.68218945,13.79929717,13.79036926,13.90731413,14.00975454,14.10153727
29,55,Missouri,Crawford,109,5.593251201,7.789256473,8.255609663,7.771867605,8.239689274,7.61514322,8.088971058,7.521466401,7.99705275
29,57,Missouri,Dade,63,11.83348029,11.82591484,11.98539415,11.86299046,12.0222567,11.77888261,11.92335313,11.83990316,12.00557828
29,59,Missouri,Dallas,173,3.468405953,8.805416258,8.992650054,8.807224376,8.992205734,7.697739967,8.170345205,8.710622545,8.895357587
29,61,Missouri,Daviess,84,9.169330276,14.80713613,14.88640513,14.7297706,14.78958745,15.03457796,15.08772382,14.96236158,15.03084953
29,63,Missouri,DeKalb,65,10.03849824,14.932555,15.07166486,15.40959509,15.5361377,14.90576131,15.03159971,15.04668087,15.12423451
29,65,Missouri,Dent,90,4.529562697,7.938927403,8.300252906,7.932573185,8.29666891,7.692166026,8.057200452,7.69266899,8.043020767
29,67,Missouri,Douglas,142,2.693172528,6.696615665,7.051510581,6.689664278,7.051296379,6.382889585,6.725573202,6.636841729,7.000498653
29,69,Missouri,Dunklin,12,20.96309877,15.19850958,14.64589629,15.32160162,14.77978194,15.65840427,15.09607073,15.67511591,15.09557689
29,71,Missouri,Franklin,261,5.961614916,8.982997575,9.540713238,8.907186261,9.447786638,8.839892743,9.459564907,8.636284276,9.317775838
29,73,Missouri,Gasconade,81,8.312567341,8.790653132,9.597244872,8.805000107,9.61870807,8.731764265,9.517631159,8.780795264,9.584036024
29,75,Missouri,Gentry,60,9.570868724,15.33917929,15.10304609,15.63589545,15.41191381,15.12629083,14.94468779,15.17560326,14.95466829
29,77,Missouri,Greene,326,21.23542946,15.99241762,15.99960534,16.02376801,16.01196201,15.33481561,15.40659388,15.73518715,15.70631727
29,79,Missouri,Grundy,35,16.19448166,16.3641173,16.26520075,16.21699472,16.16132182,16.19014896,16.09172961,16.20699084,16.13957136
29,81,Missouri,Harrison,59,10.00747459,14.65682689,14.67619029,14.90259588,14.92269178,14.53153074,14.54071022,14.64209269,14.67206182
29,83,Missouri,Henry,77,19.46242474,14.5322728,14.80994259,14.64422259,14.91678049,14.45483051,14.71112989,14.72746741,14.98314493
29,85,Missouri,Hickory,57,7.585945994,9.487398247,10.20351708,9.401638963,10.12488881,9.048889993,9.780573453,9.195004024,9.901195873
29,87,Missouri,Holt,5,33.89552162,16.76359289,16.86251614,16.7522758,16.83028479,17.12911119,17.23241237,17.04114127,17.15726867
29,89,Missouri,Howard,33,2.614306882,13.19998994,13.45913554,13.30097001,13.54970517,13.20364322,13.37724057,13.2314656,13.47642796
29,91,Missouri,Howell,207,2.046090298,7.168382791,7.396131072,7.239690489,7.4691095,6.843405714,7.08373613,6.902841679,7.158762805
29,93,Missouri,Iron,55,1.163287939,7.32224416,7.489639354,7.300704151,7.467215974,7.112383293,7.297060335,7.075126955,7.263635529
29,95,Missouri,Jackson,110,16.68950715,17.88742092,17.84303941,18.20155346,18.09810371,17.86688214,17.79422255,18.21366491,18.10275076
29,97,Missouri,Jasper,180,18.66987624,11.88532067,12.02496309,11.91866601,12.03444742,11.53026013,11.66541098,11.64306036,11.77327035
29,99,Missouri,Jefferson,148,10.68355982,12.0796604,12.52729077,11.84004021,12.29006366,11.8318128,12.30228082,11.85619362,12.30016916
29,101,Missouri,Johnson,196,10.74992819,12.34996807,12.49252875,12.36742923,12.46461107,12.09029412,12.26869806,12.61420522,12.83661017
29,103,Missouri,Knox,37,6.650932898,14.98207224,15.27221473,14.99707656,15.33549551,14.8598672,15.15727206,14.81006753,15.14269765
29,105,Missouri,Laclede,177,2.592118801,8.087205138,8.46172669,8.234382488,8.612644801,7.451136871,8.066222978,7.845242612,8.33325557
29,107,Missouri,Lafayette,115,12.96492793,15.44821476,15.52944641,15.62759774,15.69873591,15.41049325,15.52570435,15.71824754,15.80285664
29,109,Missouri,Lawrence,196,7.504932632,10.03209045,10.04876274,10.22008613,10.23251494,9.823115493,9.849305707,10.05544918,10.08183882
29,111,Missouri,Lewis,41,15.01183457,15.27587045,15.84145622,15.34383296,15.8965793,15.26059726,15.82498608,15.28166814,15.83935817
29,113,Missouri,Lincoln,129,23.67414787,12.92984798,13.38970306,13.05187013,13.50993113,12.7995196,13.26174622,12.65494108,13.09998693
29,115,Missouri,Linn,45,15.73790835,15.91265223,16.11485161,15.76145989,15.98526096,15.65980914,15.87737168,15.95997314,16.1597968
29,117,Missouri,Livingston,38,6.461854535,15.08497711,15.44011476,14.92886108,15.3152366,15.07092221,15.47455725,15.08503226,15.46453667
29,119,Missouri,McDonald,187,7.743254305,6.907789575,7.237635098,6.903257174,7.237199203,6.894509191,7.215376347,6.871296973,7.206712205
29,121,Missouri,Macon,97,19.92508379,14.77185863,15.12048386,14.8729519,15.22889021,14.62878741,14.9787412,14.81588616,15.14957128
29,123,Missouri,Madison,37,4.6027528,8.799107319,8.916180067,8.799927669,8.919898362,8.541613363,8.656399906,8.679077354,8.788849108
29,125,Missouri,Maries,75,5.168788696,7.528165635,8.163625445,7.480429517,8.117557565,7.276279815,7.956368989,7.493535917,8.136431939
29,127,Missouri,Marion,49,5.924979561,14.25770019,14.66321266,14.4819462,14.85153141,14.41953079,14.83328923,14.46733074,14.84637858
29,129,Missouri,Mercer,32,11.44245105,14.43401932,14.51879879,14.76759105,14.82717005,14.43372753,14.5453324,14.5069444,14.58883068
29,131,Missouri,Miller,131,11.48286868,8.462876711,9.101464154,8.414006198,9.088921524,8.363284556,8.9830751,8.400215177,9.031038826
29,133,Missouri,Mississippi,0,17.83234071,15.83023675,15.51422407,16.11626586,15.80273437,16.10716116,15.77226541,16.16812172,15.84652019
29,135,Missouri,Moniteau,141,8.503679486,12.56949829,12.65584242,12.3521093,12.46001629,11.73671129,11.92414273,12.72475584,12.82365528
29,137,Missouri,Monroe,74,9.49936817,15.39064787,15.5808405,15.30692118,15.51348572,15.3314123,15.52351274,15.33216134,15.53400819
29,139,Missouri,Montgomery,57,4.245550056,11.63384825,11.76471525,11.76726649,11.91102012,11.5899221,11.75085952,11.59019439,11.73029559
29,141,Missouri,Morgan,232,13.7191917,8.954677822,9.793526062,8.993750535,9.814627462,8.838215486,9.732917071,8.950721966,9.787315017
29,143,Missouri,New Madrid,1,9.940614712,15.75574784,15.61255287,15.79217595,15.68739906,15.8700258,15.76125105,15.93092083,15.83196949
29,145,Missouri,Newton,293,5.130994309,8.556230501,8.529504078,8.556212663,8.509518363,8.39056661,8.427678544,8.633623936,8.623533745
29,147,Missouri,Nodaway,67,12.68099013,15.22138878,15.33321317,15.19809138,15.3116039,15.32605467,15.48809824,15.373132,15.54332687
29,149,Missouri,Oregon,73,3.732624698,8.566098552,8.650379891,8.554147924,8.636921185,8.100706185,8.184119823,8.203462448,8.298269977
29,151,Missouri,Osage,83,2.373262473,7.910095325,8.62337809,7.899410817,8.608424459,7.808890196,8.561636654,7.963012577,8.679312168
29,153,Missouri,Ozark,73,4.821174406,7.462328813,7.605982353,7.49541397,7.635096239,7.450623137,7.6147473,7.452307805,7.5845839
29,155,Missouri,Pemiscot,8,7.735765114,15.16633728,14.95034464,15.29006368,15.08566626,15.48038051,15.33051819,15.57225335,15.40628348
29,157,Missouri,Perry,43,14.03256282,11.79631551,11.78865314,12.05031747,12.03371771,11.52331132,11.5554723,11.10486702,11.18665616
29,159,Missouri,Pettis,137,8.210739066,12.46439358,12.59136771,12.40303125,12.57090201,12.55220353,12.67038733,12.49466833,12.61064117
