STATEFP,COUNTYFP,STATE,COUNTY,Any_poultry,ER2023,A1B45,A1B85,A245,A285,B145,B185,B245,B285
31,145,Nebraska,Red Willow,24,16.47843416,13.21163907,12.9849759,13.23936388,12.97300761,12.59621703,12.37904231,12.62647286,12.34677712
31,147,Nebraska,Richardson,28,11.64891384,15.61245971,14.99068874,15.51519573,14.89711256,15.82820114,15.07851417,15.97183834,15.33078323
31,149,Nebraska,Rock,16,21.98940412,15.205269,14.586951,15.85229623,15.51235736,14.92340646,14.22356565,14.9690306,14.20375577
31,151,Nebraska,Saline,45,13.12329365,15.69210668,15.23153689,15.53633307,15.08836067,15.6803531,15.38798637,15.73696473,15.28636974
31,153,Nebraska,Sarpy,61,21.73622391,19.66930076,18.01055595,19.77141023,18.18985113,19.14326883,17.46874786,18.91600104,17.20199298
31,155,Nebraska,Saunders,65,23.24748549,15.70050801,15.43903627,15.62317664,15.33360541,15.89362393,15.51803616,15.69241461,15.3182407
31,157,Nebraska,Scotts Bluff,84,17.50441107,14.81934315,15.22609922,15.18701403,15.39270594,14.77533511,15.26197617,15.20438906,15.71674125
31,159,Nebraska,Seward,85,8.756784758,14.93753047,14.81844121,14.99995291,14.71764922,15.27291789,15.11638135,15.61049012,15.29976199
31,161,Nebraska,Sheridan,35,20.2047726,13.57559891,13.75862728,13.66886254,13.99342811,13.60504816,13.77403951,13.38723793,13.24894548
31,163,Nebraska,Sherman,26,8.563670927,16.64678942,16.87271379,16.83425574,16.97992674,16.36758184,16.59492787,15.43191899,15.40513771
31,165,Nebraska,Sioux,26,5.075894155,10.76257232,11.24647394,10.85449335,11.38650283,10.82162889,11.19152832,10.6905017,11.01487353
31,167,Nebraska,Stanton,38,24.74187122,15.82100354,15.66889069,16.19717913,15.98704263,15.79992599,15.65553584,15.92448452,15.61888958
31,169,Nebraska,Thayer,24,5.559189592,15.60771715,15.15552696,15.28931618,14.85891329,15.48908037,15.12772369,15.18675091,14.75720577
31,171,Nebraska,Thomas,10,5.308772041,11.52773571,11.87295677,11.52122393,11.86062461,11.54660104,11.85393734,11.62698032,11.95144
31,173,Nebraska,Thurston,18,15.67546504,16.21639399,15.71014367,16.40664878,15.94828528,16.05748739,15.67848361,16.32353315,16.02377259
31,175,Nebraska,Valley,8,5.239847384,15.39624258,15.88180305,15.48152176,15.88180546,15.14850016,15.58685723,14.37859667,14.75511851
31,177,Nebraska,Washington,70,19.84067116,16.01392106,15.41950324,15.9893464,15.38058267,16.33137996,15.6868,16.17150907,15.56304376
31,179,Nebraska,Wayne,18,14.09852821,15.16500164,15.05992259,15.15719863,15.0481508,15.23599147,15.08057575,15.20517216,15.0364791
31,181,Nebraska,Webster,14,8.005253892,15.36326926,15.18090683,15.0968107,14.88803391,15.57969605,15.28732048,15.20929782,14.83976461
31,183,Nebraska,Wheeler,10,17.81548105,15.70297656,15.50385832,15.60717855,15.37772612,14.89897627,14.38061452,14.43937218,14.00638353
31,185,Nebraska,York,31,7.184812194,15.4583136,15.13769477,15.27214617,15.06031683,14.70577236,14.57817128,15.70739504,15.49151613
32,1,Nevada,Churchill,84,20.19928448,10.85822327,10.15532127,10.66763895,9.951518508,11.02697697,10.37657751,11.28750667,10.59720688
32,3,Nevada,Clark,30,19.65010627,13.66760563,13.57635033,13.59558274,13.45855003,13.55772839,13.29905405,13.08435508,12.94253771
32,5,Nevada,Douglas,47,17.90984069,17.58051376,15.88354192,17.7067723,15.97071968,15.87114599,14.718749,14.59019883,13.0098716
32,7,Nevada,Elko,81,12.39247674,12.06183475,11.09644769,12.11710781,11.14294209,12.1179331,11.19329778,12.12045905,11.17394546
32,9,Nevada,Esmeralda,3,1.570120148,9.876997372,8.628154364,9.854241818,8.627273847,9.899634399,8.633596654,9.860580341,8.610990559
32,11,Nevada,Eureka,9,11.17365871,10.40600285,9.802939871,10.32019941,9.714516525,10.36804796,9.797470677,10.37453983,9.796864149
32,13,Nevada,Humboldt,43,7.147706128,10.7142977,10.79622874,10.81134819,10.96300317,10.50210405,10.52727484,10.60940802,10.51291968
32,15,Nevada,Lander,7,7.870294663,10.17635739,9.571558675,10.03222878,9.527286633,10.18328949,9.574674693,10.26413764,9.598588814
32,17,Nevada,Lincoln,19,12.56688781,8.298128492,7.738559806,8.314804266,7.749032103,8.282475339,7.735502629,8.265743467,7.674604285
32,19,Nevada,Lyon,56,9.872767907,12.40958033,11.03943874,12.43995866,11.02600635,12.01392631,10.85490229,11.56598222,10.59596349
32,21,Nevada,Mineral,5,3.683206916,11.97569741,10.89696145,11.99364683,10.91579844,11.98663291,10.9233553,11.99977535,10.9289649
32,23,Nevada,Nye,34,14.57455647,8.844278809,7.185372254,8.856847669,7.243235153,8.816454977,7.20664689,8.841769597,7.163429411
32,27,Nevada,Pershing,24,7.889488582,10.58492671,9.852136313,10.66182652,9.960189318,10.84744328,9.951839201,10.89853299,10.02107321
32,29,Nevada,Storey,2,15.42933423,14.31200251,11.68916881,14.04388034,11.39162353,14.35390778,11.72828707,11.35819288,8.06799233
32,31,Nevada,Washoe,71,23.61510414,15.755185,14.24168969,15.82767126,14.2465596,15.47145851,13.82295718,14.9454568,13.31963222
32,33,Nevada,White Pine,36,4.649477447,9.575140725,9.214994814,9.4360685,9.068306917,9.634175513,9.241729108,9.580240703,9.210622814
32,510,Nevada,Carson City,3,24.46416413,17.98271472,16.54483582,17.96873634,16.51180918,18.00716434,16.18571431,17.27944898,15.62543463
33,1,New Hampshire,Belknap,55,11.90470093,17.56755992,15.55760503,16.55034242,14.92095715,14.51781292,14.62122682,13.44017281,13.41590684
33,3,New Hampshire,Carroll,69,8.529221849,11.42287133,12.5424846,12.0932324,12.81569933,11.26782397,12.25960728,11.13209719,12.13185265
33,5,New Hampshire,Cheshire,117,9.70788038,13.89607822,13.25433008,14.17648532,12.8550677,11.99958645,11.71755352,11.59533083,11.47610557
33,7,New Hampshire,Coos,78,7.557709965,9.789081693,11.00440578,11.52620249,11.99062927,9.404319053,10.66730377,8.886953291,10.30332207
33,9,New Hampshire,Grafton,131,11.31158334,11.02368016,11.06954369,12.36950567,11.59829522,10.55501499,10.89949332,10.1789063,10.62244521
33,11,New Hampshire,Hillsborough,163,11.039379,16.36530509,15.02507562,17.70322672,16.04816302,15.61074307,14.20195374,14.72713522,13.60154278
33,13,New Hampshire,Merrimack,215,8.985874816,16.21304346,14.04185451,16.13288186,14.51028005,13.56822653,12.97385798,12.62543937,12.28538587
33,15,New Hampshire,Rockingham,177,10.8420419,17.63418828,16.36921233,21.15067259,18.94537174,16.94719332,16.01872426,16.77555139,15.70188332
33,17,New Hampshire,Strafford,103,18.01071124,17.57400005,15.83628454,20.29835003,17.71713349,15.75572285,14.75635957,14.83402694,14.20497669
33,19,New Hampshire,Sullivan,101,10.59376113,13.66560275,12.97617222,13.9329357,12.90447071,11.40108698,11.32821578,10.87742272,10.97889138
34,1,New Jersey,Atlantic,96,25.14986602,14.13348157,12.80779867,14.40076359,12.92247029,12.85976357,11.65007852,12.83355344,11.62436583
34,3,New Jersey,Bergen,11,28.7222567,18.58490684,16.97916894,18.68166216,17.07785205,18.78411228,17.1920218,18.58635628,17.09734758
34,5,New Jersey,Burlington,200,21.35972404,15.77324692,14.00809926,15.76342255,14.0170827,15.18788737,13.55336855,14.43779941,13.05268816
34,7,New Jersey,Camden,22,21.53518034,16.32430996,14.19762907,16.40946309,14.43721163,16.1864875,14.2593351,16.09892573,14.07453093
34,9,New Jersey,Cape May,29,19.9544463,14.22078639,11.54558867,14.46448043,11.6907968,13.06822639,10.75337603,12.43077598,10.33288711
34,11,New Jersey,Cumberland,87,15.82457875,15.53665681,12.71448819,15.77525475,13.08319571,14.41460458,12.20515066,13.46220206,11.72870927
34,13,New Jersey,Essex,0,18.71946285,17.08809274,15.86194306,16.54222377,15.6158183,17.42462093,16.43209529,17.13097484,16.23164142
34,15,New Jersey,Gloucester,106,19.55002217,16.82797829,14.65109635,17.34364021,14.94712714,16.98801749,14.57203998,16.96151867,14.52274341
34,17,New Jersey,Hudson,0,25.73954165,18.78693095,16.78310496,18.79144269,16.81540136,18.80272677,16.74594224,18.71818425,16.71271241
34,19,New Jersey,Hunterdon,465,23.19745396,14.71105234,13.82865187,15.02603819,14.12192243,13.90783104,13.16921632,12.24032915,12.25172646
34,21,New Jersey,Mercer,66,15.23035994,15.67270332,15.0574849,15.86822918,15.22967468,15.6508171,14.92660676,15.49113742,14.67518312
34,23,New Jersey,Middlesex,42,19.30434532,17.38117415,16.52827644,17.64127047,16.73450157,16.56154238,16.27079293,16.76248988,16.48083021
34,25,New Jersey,Monmouth,293,15.82504424,16.96689731,16.59520306,17.38671056,17.06614978,17.04053105,16.55669401,16.51261542,16.1176828
34,27,New Jersey,Morris,126,15.70592795,16.98994519,16.4087564,17.26434037,16.55326682,16.52249531,15.83230693,16.58840977,16.06679816
34,29,New Jersey,Ocean,58,17.26496154,15.05682546,14.07507558,15.45601774,14.19616796,14.74599381,13.95618371,14.43201393,13.81184448
34,31,New Jersey,Passaic,48,21.54650792,17.18277133,16.31227304,17.21037562,16.40544806,16.87291993,16.30269857,16.83794825,16.26711892
34,33,New Jersey,Salem,179,16.13073953,16.20045294,13.67489977,16.28679112,13.5423468,15.34587703,13.09598677,14.52664535,12.69153105
34,35,New Jersey,Somerset,101,15.32802944,15.41568906,14.03190965,15.66833659,14.32119233,14.86642357,13.53096956,14.62359995,13.30909029
34,37,New Jersey,Sussex,295,17.3805366,14.55968643,13.67748144,14.5895706,13.47648634,13.14372807,12.97114612,13.10664009,12.91000354
34,39,New Jersey,Union,1,19.23357402,14.27478544,13.9017233,14.02006284,13.61346576,14.95430829,14.10054331,15.1120158,14.44536795
34,41,New Jersey,Warren,233,18.48718647,14.73560045,13.50059209,15.36329752,13.79142776,12.76020557,12.32661602,12.4932945,12.02610791
35,1,New Mexico,Bernalillo,273,17.95293603,14.79475278,12.35902701,14.71763334,12.28839399,15.44076912,12.82020165,15.31344806,12.39116464
35,3,New Mexico,Catron,40,4.760726403,8.05448684,7.894969725,8.004928899,7.884426186,8.226528164,7.957708709,8.472963355,8.029700489
35,5,New Mexico,Chaves,69,20.99167184,7.49034271,7.494206409,7.458513302,7.431407697,7.465385752,7.444768926,7.271347178,7.251633282
35,6,New Mexico,Cibola,94,6.775432099,8.650526574,7.87600962,8.684609401,7.907654565,8.542347483,7.780677191,8.599169693,7.806831333
35,7,New Mexico,Colfax,29,18.29204057,10.31369487,9.696135366,10.23316513,9.670017446,9.829378747,9.321840984,9.97639774,9.422475291
35,9,New Mexico,Curry,25,25.57355764,11.55815198,10.59328975,11.76542951,10.72504649,11.70075067,10.66151929,11.03400161,10.04421379
35,11,New Mexico,De Baca,24,7.559742046,10.05356662,9.282188566,10.09140239,9.283161438,9.489594907,8.714733005,9.4503089,8.61953351
35,13,New Mexico,Dona Ana,155,6.54233093,9.215914493,9.115611266,9.237034388,9.134704563,9.137800049,8.994710729,9.065926816,8.929230408
35,15,New Mexico,Eddy,29,8.647699398,9.006249149,8.65295901,9.086838206,8.706927358,9.040673611,8.660263132,8.953848194,8.605759301
35,17,New Mexico,Grant,42,6.154565991,7.114362961,6.729727771,7.070947657,6.695482209,7.123705361,6.735789311,7.352998944,6.851127229
35,19,New Mexico,Guadalupe,10,9.905046175,11.31749535,9.441448648,11.33188301,9.471315852,10.97614713,9.241856406,10.96361199,9.242111219
35,21,New Mexico,Harding,13,3.441092288,8.391549739,7.809681306,8.361795799,7.862077462,8.021535922,7.258350481,8.144456754,7.335342581
35,23,New Mexico,Hidalgo,24,3.497747096,6.268881861,7.099259737,6.4148164,7.190214773,6.657084634,7.348160451,6.142394724,7.00087026
35,25,New Mexico,Lea,78,9.186616568,9.659238768,8.821556417,10.46764681,9.593579453,8.722108146,8.133141797,8.408086847,8.003004272
35,27,New Mexico,Lincoln,62,6.804698011,7.504763689,7.784123716,7.489076227,7.780932196,7.579667691,7.814654897,7.528260131,7.782318866
35,28,New Mexico,Los Alamos,2,2.316993556,11.87024667,10.01499429,11.87189836,10.45346003,10.96043539,8.996012072,11.03804091,8.944568194
35,29,New Mexico,Luna,16,8.055709679,7.325733594,8.041721884,7.295847143,8.005373115,7.236146834,7.960007763,6.764784434,7.659605662
35,31,New Mexico,McKinley,269,11.17874177,9.497076449,8.621513724,9.434140766,8.596136716,9.36142083,8.565172044,9.224885027,8.485860989
35,33,New Mexico,Mora,36,7.610210162,9.675254107,9.789485955,9.789632178,9.875830726,9.386791839,9.503259139,9.459222929,9.554190113
35,35,New Mexico,Otero,68,5.824246976,6.422760933,7.015082014,6.475000553,7.030726401,6.479854669,7.023350156,6.48449505,7.012531566
35,37,New Mexico,Quay,59,11.13427585,11.86250905,10.36860047,11.9385933,10.42566677,10.30930152,8.979819747,10.15038807,8.74529783
35,39,New Mexico,Rio Arriba,162,12.40518421,10.95042597,10.4510155,10.95077388,10.45545573,10.83660643,10.37017354,10.82554505,10.33644071
35,41,New Mexico,Roosevelt,44,5.312500005,9.9980753,9.382935966,9.965106213,9.515519774,9.826806262,9.102514667,9.098764368,8.374043184
35,43,New Mexico,Sandoval,127,10.83618378,9.704157448,9.032791472,9.704712905,9.028450605,9.395022379,8.853822024,9.23015911,8.669001742
35,45,New Mexico,San Juan,493,14.835438,10.47655063,9.370317006,10.51766601,9.384863211,10.27886619,9.250113088,9.984673336,9.024418184
35,47,New Mexico,San Miguel,98,9.637646857,10.60849153,9.381903749,10.8192994,9.523627099,10.47514977,9.226082944,10.47059303,9.219519857
35,49,New Mexico,Santa Fe,130,6.69157067,10.32557852,9.34733464,10.33372681,9.376817303,9.918673493,9.293600163,9.493896907,9.050393509
35,51,New Mexico,Sierra,37,13.90006164,10.61096126,9.909241638,10.60924825,9.914504872,10.60861687,9.91089483,10.59697686,9.904825893
35,53,New Mexico,Socorro,55,21.85193588,9.276768915,8.866168672,9.238859625,8.825506195,9.252210271,8.864335283,9.28570512,8.900918782
35,55,New Mexico,Taos,83,12.94968439,11.16661231,10.09043013,11.21605675,10.15267259,11.03952785,9.884887002,11.12159462,9.904079469
35,57,New Mexico,Torrance,80,6.011996223,11.02812181,10.72155561,11.04719137,10.72695607,10.96321144,10.66107561,10.86382492,10.54198887
35,59,New Mexico,Union,13,7.932431424,7.833582056,7.943071296,7.879227367,8.009470466,7.733566312,7.643193904,7.427054559,7.414228708
35,61,New Mexico,Valencia,176,19.83578516,14.40333441,12.77006452,14.16653711,12.48815979,14.79129105,12.81487817,12.95485719,11.34090358
36,1,New York,Albany,117,15.19162752,16.56736669,15.12539402,17.24322419,15.53637894,16.34960499,15.15057656,15.8122481,15.02034231
36,3,New York,Allegany,149,16.37991195,11.64529392,9.823542515,12.75393837,11.57983816,11.3183134,9.858358083,9.810891774,8.493335896
36,5,New York,Bronx,1,21.65276733,16.48691502,15.46639445,16.66014753,15.46855324,16.29381347,15.08881253,16.29381347,15.08881253
36,7,New York,Broome,95,18.0685411,14.4421475,13.30869812,14.83992253,13.40646927,13.12744219,12.06569875,12.69068251,11.82818949
36,9,New York,Cattaraugus,159,11.60931214,12.2039633,10.22404788,13.32147646,11.58212105,11.99964848,10.39958503,11.37998863,10.07388683
36,11,New York,Cayuga,107,18.00642959,15.20001013,13.98726051,18.11284967,16.63310823,14.93365589,13.70295799,14.94056111,13.68730466
36,13,New York,Chautauqua,204,14.40054169,14.29534716,12.99201586,16.68076003,15.21469619,13.48254031,12.16647766,13.36711839,11.95730661
36,15,New York,Chemung,55,12.1337946,14.52669495,12.81682822,15.16742969,12.94771269,13.59353591,11.73879406,12.26218189,10.86885733
36,17,New York,Chenango,119,17.20909312,11.67329935,10.42721944,12.4289183,11.01405318,11.5548304,10.42782467,11.06388616,10.20743624
36,19,New York,Clinton,139,16.05578757,14.98691563,13.7796387,16.39307965,15.08297188,14.71961867,13.80350363,14.77459359,13.95293466
36,21,New York,Columbia,105,11.68066127,14.22171186,12.87089992,15.40977831,13.82822869,13.53484185,12.57481715,13.38863465,12.77881023
36,23,New York,Cortland,73,14.5784075,12.0112437,10.5771644,12.53822003,10.83571026,11.83594694,10.52978188,11.29502514,10.32434402
36,25,New York,Delaware,138,6.376773542,10.85225026,9.784780774,11.75906399,10.52492288,10.70137706,9.606852676,10.37747914,9.477315089
36,27,New York,Dutchess,166,17.39964415,16.89755544,15.74663033,17.68758288,16.03795588,15.59019343,14.68702693,15.23591563,14.16871402
36,29,New York,Erie,180,22.11646099,16.36319787,14.65140354,18.16688736,16.15557227,16.06253135,14.1182197,15.77076597,13.83263391
36,31,New York,Essex,80,6.881461701,12.37406551,12.0536471,12.37210658,12.21924195,12.10900603,11.81638291,12.10381741,11.81408668
36,33,New York,Franklin,100,6.636180296,13.17118133,13.15331815,13.76178682,13.45048679,12.75508683,12.96699271,12.70583668,12.8675295
36,35,New York,Fulton,37,8.139987141,13.6737735,13.00337621,14.79445243,13.26648885,13.50284345,13.12678001,13.39205645,13.06609217
36,37,New York,Genesee,71,26.47870512,15.06444051,12.85532152,15.85918827,14.04872028,13.31459198,11.78365943,13.07127723,11.48112868
36,39,New York,Greene,60,5.987329544,12.91798445,11.19506516,13.45003994,11.47182834,12.62602113,10.92061471,12.29071534,10.61742512
36,41,New York,Hamilton,4,5.209260169,11.35966063,12.03341619,11.28962539,11.96138584,11.35191468,12.03731654,11.34650587,12.0445147
36,43,New York,Herkimer,102,7.900357275,13.17202116,12.58095079,13.9231888,12.72132064,13.03463856,12.62920851,13.00205936,12.66372884
36,45,New York,Jefferson,133,15.97127723,14.43397543,13.2958508,15.73484457,14.86090137,14.21747029,13.16068239,14.11729213,13.07956371
36,47,New York,Kings,0,22.1729695,17.19830577,15.50376722,16.84177691,15.2944745,17.31266333,15.63510765,17.31081334,15.63076842
36,49,New York,Lewis,79,9.538796626,12.59471423,11.84219665,13.97117931,12.55876303,12.33945741,11.79092457,11.93399018,11.68149881
36,51,New York,Livingston,102,15.57160267,14.24368672,13.25178745,16.66445191,15.80844083,13.38241058,12.06344801,12.91434852,11.51147011
36,53,New York,Madison,113,16.70662484,12.60491831,10.80369625,13.73018611,12.23248996,12.50911601,10.83193424,12.27896958,10.70731541
36,55,New York,Monroe,81,17.61502267,18.38873105,16.53818285,18.78390239,16.79446841,18.01525402,16.39836908,17.85361492,16.40440652
36,57,New York,Montgomery,139,11.55128496,13.29181711,11.89609761,15.48343532,13.88322955,12.68252653,11.63991031,12.46391218,11.17553202
36,59,New York,Nassau,4,20.79162108,18.76098685,16.10660896,18.73726462,16.15017646,18.70775606,16.18091564,18.75741903,16.2105209
36,61,New York,New York,6,20.80864684,16.46233483,15.54423456,16.46233483,15.54423456,16.11598278,15.22607316,16.11362848,15.22342088
36,63,New York,Niagara,113,17.74801756,18.33931987,16.56009211,19.58282567,17.38782843,17.71150203,15.87012043,16.995573,15.26337153
36,65,New York,Oneida,219,13.39741463,15.50870583,13.74421393,16.48750472,14.55706931,14.65568311,13.44630867,13.98894668,12.93322407
36,67,New York,Onondaga,85,19.13148509,17.45849906,15.68827285,18.71531207,16.7252692,17.25897634,15.50188299,16.67696067,15.23593169
36,69,New York,Ontario,117,12.2593406,16.42968336,14.63128365,18.64630512,16.33639375,15.36480968,13.55902325,14.32295879,12.8480789
36,71,New York,Orange,151,16.90410698,17.13546384,16.32051033,17.48048355,16.19196927,15.24314387,14.8447042,14.62156153,14.21335448
36,73,New York,Orleans,74,11.61114835,15.31673554,14.14997966,16.25087295,15.17426097,14.41186362,13.30054686,14.10684731,12.97976731
36,75,New York,Oswego,140,17.96872141,14.23932509,13.03698372,15.50838691,14.10508309,13.64673642,12.91083367,13.54108699,13.03939973
36,77,New York,Otsego,199,12.03272041,12.09941995,10.82609139,12.65290625,11.00669278,12.15143447,11.08131114,11.65318492,11.03042884
36,79,New York,Putnam,27,12.61338889,16.86965794,16.55104356,17.13705425,16.6578372,14.7109117,14.74924406,14.27708165,14.23711697
36,81,New York,Queens,3,19.20981453,17.30736913,15.54416078,17.14868152,15.45269537,18.27551603,16.1708506,18.27396022,16.1983777
36,83,New York,Rensselaer,138,14.5432149,15.63624764,14.2421737,16.66461553,15.21980512,15.12400233,13.74857145,14.19205886,13.15064827
36,85,New York,Richmond,0,27.02213316,17.49232306,16.34155065,16.63833705,15.79634763,18.66618725,17.10495427,18.68180555,17.11196554
36,87,New York,Rockland,3,21.12637892,18.06340544,16.93384075,18.40809832,17.10154048,16.88394728,16.2265178,16.86065982,16.09163087
36,89,New York,St. Lawrence,217,10.13060518,14.06182569,13.34924413,15.33401628,13.81283789,13.90521325,13.41630866,13.88234023,13.41524844
36,91,New York,Saratoga,152,18.85964238,16.37655027,15.09818288,17.92508672,15.37616226,15.37297631,14.3804984,15.01336117,14.221335
36,93,New York,Schenectady,36,16.98247008,16.51556048,15.23103942,17.91507297,16.37058522,16.43133312,15.05448699,16.1936418,14.9956673
36,95,New York,Schoharie,132,12.01771741,12.25028808,10.26926794,12.96606654,11.08661237,12.15358896,10.25461791,11.40877501,9.822695319
36,97,New York,Schuyler,85,9.872449819,13.60427501,11.93748222,15.58119778,14.49096819,13.19225608,11.97039581,13.11748399,11.98793209
36,99,New York,Seneca,52,35.20190825,18.32630688,15.76980314,19.63156118,17.06994385,16.37178802,14.48018401,15.67798497,14.05162231
36,101,New York,Steuben,225,7.785594583,11.99324241,10.13678062,13.34453531,12.72736878,11.70594584,10.18681658,10.88334342,9.466478552
36,103,New York,Suffolk,81,15.40175906,17.54328479,16.38266373,17.80204019,16.50391828,16.93463596,16.17119114,16.53221491,15.91317607
36,105,New York,Sullivan,137,21.51065274,12.77377698,11.40861192,12.96377888,11.48707514,12.20508593,11.01763472,12.14372257,11.03790869
36,107,New York,Tioga,92,13.79348333,11.6366659,10.47347105,12.68142127,11.32222074,11.42797192,10.25922886,11.15541161,9.950191241
36,109,New York,Tompkins,75,14.06514387,14.79925732,12.98237954,15.51039842,13.74448224,13.53950905,12.34016083,13.17410654,11.88872701
36,111,New York,Ulster,95,12.20281213,14.65133014,13.52653439,15.38873674,13.90279599,13.95437017,13.19533484,13.69261736,12.68502651
36,113,New York,Warren,32,9.776928376,13.09573142,12.1802759,13.4142373,12.56380596,12.0651918,11.68683208,11.97644339,11.63003093
36,115,New York,Washington,160,10.98759731,12.13627675,10.76543987,13.32168349,12.57794507,11.81842859,10.40591759,11.88502861,10.58836593
36,117,New York,Wayne,138,19.91158742,15.65160518,14.29512993,17.89327143,16.43804407,14.2499208,12.78220301,14.10840497,12.66596315
36,119,New York,Westchester,22,18.81781733,16.51228177,16.32041344,18.3247091,17.31280023,16.61366463,16.20416054,16.83694245,16.31047524
36,121,New York,Wyoming,78,10.84225829,13.31776146,11.88451544,15.79336371,15.47161297,12.99007426,11.08994093,12.49854855,10.74760453
36,123,New York,Yates,190,9.648435102,15.12140255,13.51473504,17.96319258,16.8056248,14.56248385,12.8809726,14.31516326,12.66647338
37,1,North Carolina,Alamance,104,6.562189968,13.66769533,10.85313475,14.4648917,11.12203182,13.12136136,10.58737791,12.19737587,10.30907202
37,3,North Carolina,Alexander,187,12.2296276,12.16466084,10.08871871,14.71597606,11.28548479,10.58503722,9.407272144,9.305645679,8.396125792
37,5,North Carolina,Alleghany,29,2.880099594,7.914443083,8.95893767,11.99359629,12.05786485,7.831751948,8.926017729,7.966683561,9.016012664
37,7,North Carolina,Anson,121,11.23159115,8.956311676,7.771121426,9.682552755,8.28419601,9.292651335,7.851738806,9.940601047,8.303727881
37,9,North Carolina,Ashe,69,2.448939522,8.742150821,9.113676721,11.42906719,10.93439929,8.117228469,8.819051051,7.940532396,8.664358494
37,11,North Carolina,Avery,29,9.741258253,7.435927067,7.949707623,7.945263139,8.283161175,7.583387675,8.134652238,7.549561091,8.065435792
37,13,North Carolina,Beaufort,18,7.013008139,9.419710025,7.996924221,9.562586255,8.18518588,9.219268254,7.857353448,9.242637084,7.838609164
37,15,North Carolina,Bertie,76,4.611937254,10.30526251,8.487979329,9.819884826,8.1679827,9.821266653,8.035555355,9.433579407,7.936656754
37,17,North Carolina,Bladen,77,5.428912861,10.07533536,9.024912268,9.762718228,8.786638069,9.285149844,8.111140253,9.17189475,7.988679993
37,19,North Carolina,Brunswick,38,2.934440372,8.449401899,6.532820319,8.971711056,6.916707224,7.989386919,6.477310468,7.344112093,6.111930672
37,21,North Carolina,Buncombe,176,12.03621184,12.39227037,11.4816123,12.79340122,11.72328871,12.18076817,11.09789056,11.76983229,10.57375889
37,23,North Carolina,Burke,112,6.13856957,13.481588,11.2880807,14.17385185,11.66135668,12.60814887,10.65434376,11.70381051,9.924878496
37,25,North Carolina,Cabarrus,123,11.73111042,11.86919008,9.664416326,12.34807933,10.00391659,12.02463383,9.580109532,12.09795263,9.37959449
37,27,North Carolina,Caldwell,109,2.247267075,12.16394971,10.36174331,12.46076002,10.54910531,11.6931723,10.29568174,11.202277,9.657535445
37,29,North Carolina,Camden,19,4.50098361,9.994709518,7.484151,9.67313781,7.052036478,10.51841256,8.188412587,10.25092095,7.964229686
37,31,North Carolina,Carteret,9,3.705003252,7.550929809,5.976900639,7.95434641,6.345296917,7.763480064,6.185742389,7.970471874,6.438275169
37,33,North Carolina,Caswell,54,4.090297341,9.277459868,7.918290237,11.05096312,8.83248993,8.591190661,7.623452731,8.569151619,7.551187118
37,35,North Carolina,Catawba,130,10.65229743,14.38329665,11.37997378,14.78475434,11.19625942,13.69450549,10.99675686,12.91717649,10.50812311
37,37,North Carolina,Chatham,252,10.25740407,10.1729234,8.527596013,11.18930052,9.334297472,10.46178745,8.672195764,10.03691491,8.391655718
37,39,North Carolina,Cherokee,46,10.21134347,8.686037825,8.612144837,8.717443679,8.612361315,8.698990198,8.615531622,8.694445804,8.606178593
37,41,North Carolina,Chowan,7,11.12019623,10.24929813,8.229481962,10.84313973,8.790108581,9.690687725,8.079704116,9.687788591,8.087117891
37,43,North Carolina,Clay,21,6.629797022,8.544597093,8.635507674,8.827622606,8.871597267,8.548237251,8.644353254,8.542850711,8.642757094
37,45,North Carolina,Cleveland,188,10.114197,11.61675362,9.396298345,12.32851715,9.816724989,10.83683977,8.834125759,10.11699894,8.229849746
37,47,North Carolina,Columbus,49,3.161876076,9.058134088,7.894789438,9.377080226,7.911510918,8.766137276,7.570306397,8.523039776,7.287270649
37,49,North Carolina,Craven,43,6.822422287,8.917762345,7.237835195,9.331169156,7.64456857,8.335758891,6.829031508,8.12409681,6.81064408
37,51,North Carolina,Cumberland,82,5.46379327,11.04879547,9.745268462,11.30826831,9.995989055,10.62897191,9.541092517,10.49691003,9.191920131
37,53,North Carolina,Currituck,28,8.176614893,11.55619527,8.412013677,11.22215057,7.985262442,11.63563642,8.612633453,11.45344025,8.426995794
37,55,North Carolina,Dare,5,11.53516518,9.475596529,6.785582056,9.435698318,6.735539758,9.822400762,7.19960467,9.823892181,7.417656531
37,57,North Carolina,Davidson,136,6.629220588,14.35693016,11.19062191,14.65040037,11.05934887,13.94425769,10.9529553,13.45867569,10.81476449
37,59,North Carolina,Davie,63,11.10531702,12.98249601,9.731921949,14.77986564,10.88895786,11.64309908,9.263443918,9.758435403,8.036564693
37,61,North Carolina,Duplin,211,5.690903292,9.446596722,8.713120012,10.04282147,9.242996019,8.713313791,8.246174665,8.163085515,7.869628427
37,63,North Carolina,Durham,59,12.17623888,15.14359684,11.65435631,15.46277261,11.55712422,14.70708673,11.7003643,14.32498644,11.43029064
37,65,North Carolina,Edgecombe,44,7.566634913,10.41494737,8.727709015,10.98072499,9.218245679,9.785566199,7.974860462,8.971773292,7.412259219
37,67,North Carolina,Forsyth,86,11.74117194,13.97433411,11.07821858,13.82702337,10.8599071,13.87361267,11.07878727,13.54400034,10.96425983
