STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,Poultry,2099A1B45,2099A245,2099B145,2099B245,2099A1B85,2099A285,2099B185,2099B285
30,111,Montana,Yellowstone,-108.274397,45.93734349,164,-11.13412449,-10.11782901,-11.8721541,-11.93317427,-11.82356041,-11.09370598,-12.4133436,-12.5093082
31,1,Nebraska,Adams,-98.50120794,40.52447555,24,0.571588011,1.333484787,-0.555720491,-0.917370706,-0.267755574,-0.130574631,-1.098954801,-1.460826363
31,3,Nebraska,Antelope,-98.06668508,42.17690797,43,-8.342092157,-8.391907986,-8.621583158,-8.61566247,-8.518118402,-8.494012302,-8.867536402,-9.005981884
31,5,Nebraska,Arthur,-101.6958233,41.56896832,6,-4.154431181,-4.120987814,-4.047106989,-4.104056318,-4.793567503,-4.726024124,-4.804758002,-4.956022714
31,7,Nebraska,Banner,-103.7105428,41.54600122,8,2.526123364,2.457806677,2.708434746,1.908597896,3.825632724,3.897769795,3.922456695,3.064302595
31,9,Nebraska,Blaine,-99.97681518,41.91277952,7,6.819347157,6.858187477,6.919608085,6.845575069,6.729779573,6.868160733,6.770373059,6.694273423
31,11,Nebraska,Boone,-98.06724748,41.70679438,10,0.476377054,0.434126538,-0.180681458,-0.4121167,0.291708309,0.172534537,-0.466121628,-0.734841386
31,13,Nebraska,Box Butte,-103.0856795,42.21975567,31,8.903955503,8.556686173,9.030674097,9.198886626,9.622700781,9.548018418,9.752540926,9.876893353
31,15,Nebraska,Boyd,-98.76654574,42.89969822,9,7.890408522,8.404530174,8.605208785,7.362572516,7.620282037,7.921691647,8.04225085,6.979587844
31,17,Nebraska,Brown,-99.92950338,42.4300049,23,3.695777424,4.200980099,3.801646407,3.815906406,3.8201408,4.33190601,3.763273676,3.685144999
31,19,Nebraska,Buffalo,-99.07498889,40.85515054,75,-1.592241991,-2.082163784,-1.929780026,-2.709042569,-2.577989523,-3.039424864,-2.531601612,-3.009851471
31,21,Nebraska,Burt,-96.32861441,41.85152885,38,-4.031616793,-4.080384606,-3.405193628,-2.984606819,-4.845169598,-4.844054135,-4.2812423,-4.128532407
31,23,Nebraska,Butler,-97.13175724,41.22608192,75,2.256625899,1.978924517,2.274751238,3.19507436,2.1239828,1.941109615,1.988964806,2.662094984
31,25,Nebraska,Cass,-96.14088339,40.90971617,50,3.514612558,3.64740286,3.619507776,3.844391605,3.16712743,3.207090084,3.345141733,3.549602417
31,27,Nebraska,Cedar,-97.25241812,42.5992542,41,1.170964863,1.215263318,0.871608158,1.038880141,1.023617168,1.061628954,0.682070229,0.908559488
31,29,Nebraska,Chase,-101.6979813,40.524179,16,5.562248848,5.551375128,5.651097607,5.880475117,5.758786187,5.746274615,5.711476427,5.898343858
31,31,Nebraska,Cherry,-101.1186008,42.54498597,41,-0.708574406,-0.648539333,-0.720599866,-0.789606041,-1.070786821,-0.936642988,-0.982923297,-1.193872178
31,33,Nebraska,Cheyenne,-102.9950101,41.21975441,47,-0.547943843,-0.513633577,-0.56637976,-0.053917534,0.758103947,0.652442207,0.753877515,1.145411586
31,35,Nebraska,Clay,-98.05128495,40.52443449,30,4.414162521,4.230817356,4.133238199,4.291044518,4.301909986,4.116511749,4.160502275,4.233369635
31,37,Nebraska,Colfax,-97.08646748,41.5740156,16,2.036947063,2.265169521,2.710959574,3.486687606,1.775426149,2.019255553,2.271028619,2.901746959
31,39,Nebraska,Cuming,-96.78737873,41.91639926,57,1.999785611,1.592629099,1.828279087,1.856652506,1.425451829,1.175744863,1.237277645,1.275193475
31,41,Nebraska,Custer,-99.72614819,41.39427319,70,7.51933788,7.477726697,7.31488287,5.68459862,7.762292858,7.760164125,7.347104343,6.014658399
31,43,Nebraska,Dakota,-96.56455149,42.39115203,24,-9.195910839,-8.941430556,-9.729134686,-9.277294246,-10.54550717,-10.43824774,-10.87618629,-10.53804907
31,45,Nebraska,Dawes,-103.1353905,42.71974163,54,5.720719689,7.045042796,5.718331649,5.601403003,5.866220211,7.438272868,5.819327216,5.451526555
31,47,Nebraska,Dawson,-99.81957831,40.86993466,27,7.403479669,8.457186254,7.240493404,7.645376757,6.857315002,7.289361497,6.952726685,7.136443993
31,49,Nebraska,Deuel,-102.3338827,41.11156792,15,-9.187021643,-9.065172467,-8.988763309,-9.210213541,-8.711466476,-8.658558511,-8.631195265,-8.491953922
31,51,Nebraska,Dixon,-96.86773713,42.49314007,19,1.374710625,1.254189436,0.968867949,0.947441936,0.521900609,0.533069768,0.321532796,0.332631081
31,53,Nebraska,Dodge,-96.65399467,41.57789777,48,0.244028914,-0.35842497,0.175396165,-0.059004132,-0.978516468,-1.469856277,-0.97079923,-1.150830811
31,55,Nebraska,Douglas,-96.15428468,41.2953415,50,-6.515072002,-6.562201689,-6.271715005,-6.183884846,-7.972683459,-8.00402499,-7.738366015,-7.647393306
31,57,Nebraska,Dundy,-101.6879467,40.17620065,9,-4.424917704,-4.632885371,-4.508267874,-4.191369494,-3.841702042,-3.942656134,-3.994988817,-3.754266806
31,59,Nebraska,Fillmore,-97.59650227,40.52465789,2,-2.727046522,-2.892561273,-2.776905043,-2.369957678,-3.138085606,-3.2684291,-3.090835129,-2.674006025
31,61,Nebraska,Franklin,-98.95280174,40.17632976,19,8.632482449,8.390477979,8.061486698,7.657910126,8.457158904,8.324518998,7.820803779,7.466361866
31,63,Nebraska,Frontier,-100.3941547,40.53008809,16,6.921319489,6.997812239,6.291673098,5.992760517,6.656205231,6.734004337,6.191617713,6.031458824
31,65,Nebraska,Furnas,-99.91232079,40.17644209,15,10.15484354,10.11733428,9.482210842,9.024105118,9.369355712,9.330447764,8.878767584,8.426842582
31,67,Nebraska,Gage,-96.68944139,40.26188983,64,6.002108347,5.923865028,6.331522287,6.510854242,5.522365325,5.358585718,5.76753765,5.765056608
31,69,Nebraska,Garden,-102.3354002,41.61938098,10,-3.497445793,-3.352903159,-3.449934387,-3.715421367,-3.647846845,-3.264284769,-3.898151954,-4.222317975
31,71,Nebraska,Garfield,-98.99138964,41.91435403,10,2.744539415,3.476630448,1.30384161,1.336583382,2.494375881,3.082137661,1.215796628,1.107508768
31,73,Nebraska,Gosper,-99.83069734,40.51481326,11,9.574915356,9.654034416,8.856803668,8.364581304,9.398982393,9.362732483,8.722612901,8.281961077
31,75,Nebraska,Grant,-101.7405687,41.91499196,2,-0.800874387,-0.780714014,-0.79451209,-0.84265883,-1.687572339,-1.663784362,-1.714548925,-1.762128117
31,77,Nebraska,Greeley,-98.52120092,41.56744902,11,-7.417756577,-7.543731795,-8.055834995,-8.238394977,-7.348920555,-7.344812976,-7.897926588,-8.04483773
31,79,Nebraska,Hall,-98.50217811,40.87258812,39,-3.045624546,-1.86100867,-3.443851384,-4.314884929,-4.66598436,-3.838807846,-4.851943467,-5.403347312
31,81,Nebraska,Hamilton,-98.02286264,40.87302325,35,0.679338359,0.530386831,0.725903897,1.11047376,0.486057092,0.238799646,0.755792791,1.058939288
31,83,Nebraska,Harlan,-99.40464625,40.17649238,14,-2.336289003,-2.176342989,-2.49573736,-2.83541255,-3.126472461,-3.075936815,-3.450489455,-3.625215085
31,85,Nebraska,Hayes,-101.0618569,40.52477403,8,2.203484393,1.969846174,2.468311205,2.907743827,3.407753854,3.506493227,3.368946391,3.560524903
31,87,Nebraska,Hitchcock,-101.042257,40.17633662,12,1.956672871,1.77673229,2.059360416,1.928425915,1.782134345,1.43371839,1.753965381,1.642495259
31,89,Nebraska,Holt,-98.78383201,42.45571475,60,2.746367788,2.512127811,2.213496112,1.510933256,2.504851528,2.416892325,1.72746684,1.175170071
31,91,Nebraska,Hooker,-101.135297,41.91604891,3,-2.727034853,-2.730851509,-2.746690491,-2.809072081,-2.673598516,-2.673716919,-2.672029632,-2.794681291
31,93,Nebraska,Howard,-98.51711519,41.22005701,64,4.272351873,4.409608796,4.65150099,4.970001818,4.308498354,4.376046106,4.458027774,4.608596999
31,95,Nebraska,Jefferson,-97.14272153,40.17573195,32,-4.118919298,-4.164839149,-3.993926953,-4.188464027,-4.495283426,-4.637847308,-4.303586591,-4.669896839
31,97,Nebraska,Johnson,-96.26508436,40.39263077,12,7.601258568,7.597918496,7.411550753,7.384766881,7.151137917,7.176685859,6.893998441,6.850166688
31,99,Nebraska,Kearney,-98.94801233,40.50670644,27,8.582893364,8.249426426,9.861781507,10.94089579,8.450709752,8.213454759,9.386963745,10.25333738
31,101,Nebraska,Keith,-101.6614851,41.19884631,12,-1.057300211,-1.341822138,-0.884090283,-1.049302616,-1.289534932,-1.550709053,-1.360250389,-1.572381646
31,103,Nebraska,Keya Paha,-99.71239733,42.87887622,5,2.34735368,3.976175326,3.17752401,1.937539392,2.262421178,3.981025294,3.314266407,1.777292278
31,105,Nebraska,Kimball,-103.7148917,41.1977583,30,0.748915379,0.98186348,1.131098908,0.190514272,1.664482377,1.890590118,2.038541258,0.496875762
31,107,Nebraska,Knox,-97.8919056,42.6368185,49,-2.866228231,-2.687380019,-3.004422596,-3.163137887,-4.119504616,-3.892678415,-4.219878158,-4.292309263
31,109,Nebraska,Lancaster,-96.68775711,40.78417025,214,-2.239547446,-1.899196883,-2.936374885,-3.114644552,-3.547739109,-3.366485978,-4.259710684,-4.479086719
31,111,Nebraska,Lincoln,-100.745297,41.04773842,69,0.226188521,0.31752953,0.164923369,-0.639830548,0.318049309,0.285470927,0.056244825,-1.006227947
31,113,Nebraska,Logan,-100.4827353,41.56657557,15,-0.913075694,-0.306052415,-1.622040096,-1.839194758,-0.931144406,-0.198953888,-1.896824856,-2.197306037
31,115,Nebraska,Loup,-99.45438541,41.9138598,5,-4.272735608,-4.278766811,-4.395319844,-4.37671862,-4.434482872,-4.433215801,-4.608900139,-4.694412941
31,117,Nebraska,McPherson,-101.0604399,41.5681581,3,9.101081498,8.93663065,9.082724063,9.079231127,8.954034344,8.885341165,8.78881954,8.786506158
31,119,Nebraska,Madison,-97.60076563,41.91669418,64,-8.367537344,-8.233200632,-9.110018901,-9.041214763,-8.665013921,-8.778749693,-9.194806894,-9.235981095
31,121,Nebraska,Merrick,-98.03802369,41.16903877,26,-4.217495374,-4.381081976,-3.690284713,-3.141738245,-4.917791265,-5.070258639,-4.799769234,-4.461970551
31,123,Nebraska,Morrill,-103.0104358,41.71598532,38,5.681550662,6.245199716,5.622751444,5.518387976,6.206107075,6.573172005,5.968011103,5.701946827
31,125,Nebraska,Nance,-97.99220138,41.39732964,13,9.162050307,9.086835364,9.145043018,9.144009349,8.483520887,8.43768791,8.243985365,8.14284028
31,127,Nebraska,Nemaha,-95.84983306,40.38765131,19,5.13110343,4.862389835,5.173765343,5.284204143,4.865027067,4.556858376,4.883864631,4.932086353
31,129,Nebraska,Nuckolls,-98.04718527,40.17638983,23,10.28068066,10.13158342,10.22885352,9.674649759,9.840730283,9.562314144,9.832125354,9.283959265
31,131,Nebraska,Otoe,-96.13476597,40.64849998,72,6.261049429,6.118625896,6.208277628,6.461539181,5.98286082,5.75720072,5.999987213,6.179204518
31,133,Nebraska,Pawnee,-96.23706169,40.13146312,16,-14.96030863,-14.68824226,-14.81548447,-14.92425267,-15.70310179,-15.43748646,-15.67503863,-15.75337309
31,135,Nebraska,Perkins,-101.649658,40.85095306,11,6.793116247,6.702262699,6.596968893,6.308959333,8.223152202,8.058549894,8.088325839,7.986557515
31,137,Nebraska,Phelps,-99.41454615,40.51110607,17,-8.303907111,-8.13477529,-8.037664103,-7.133135522,-8.895590866,-8.69687287,-8.60009626,-7.798644185
31,139,Nebraska,Pierce,-97.60130015,42.26436065,29,-8.04027776,-7.998613769,-7.923642931,-7.961753533,-8.091496562,-8.018296992,-8.067015553,-8.207245818
31,141,Nebraska,Platte,-97.52113987,41.5712926,44,-12.33109118,-12.33746068,-12.69809398,-12.87808264,-13.10426763,-13.5110581,-13.66074856,-13.69119907
31,143,Nebraska,Polk,-97.5684441,41.18689752,28,13.08227794,12.91492428,13.29444012,13.90036413,12.75429516,12.65490867,12.86834358,13.09042373
31,145,Nebraska,Red Willow,-100.4768825,40.17582815,24,-3.266795089,-3.23907028,-3.882217129,-3.851961305,-3.493458259,-3.50542655,-4.099391853,-4.131657043
31,147,Nebraska,Richardson,-95.71754856,40.12504392,28,3.963545875,3.866281891,4.179287305,4.3229245,3.341774903,3.24819872,3.429600329,3.681869397
31,149,Nebraska,Rock,-99.4499092,42.42131323,16,-6.784135114,-6.137107887,-7.065997654,-7.02037352,-7.40245312,-6.477046755,-7.765838463,-7.785648347
31,151,Nebraska,Saline,-97.14092761,40.52406276,45,2.568813032,2.413039422,2.557059454,2.613671086,2.108243243,1.965067017,2.264692722,2.163076095
31,153,Nebraska,Sarpy,-96.11195662,41.11290841,61,-2.066923153,-1.964813681,-2.59295508,-2.820222875,-3.725667961,-3.546372773,-4.267476049,-4.534230932
31,155,Nebraska,Saunders,-96.63738767,41.22636744,65,-7.546977476,-7.624308852,-7.353861564,-7.555070885,-7.808449223,-7.913880078,-7.729449331,-7.929244791
31,157,Nebraska,Scotts Bluff,-103.707958,41.85055648,84,-2.68506792,-2.317397042,-2.72907596,-2.300022012,-2.278311854,-2.111705127,-2.242434897,-1.787669824
31,159,Nebraska,Seward,-97.13951955,40.8723815,85,6.180745707,6.243168156,6.516133127,6.853705366,6.061656451,5.960864467,6.359596586,6.542977238
31,161,Nebraska,Sheridan,-102.4089154,42.50475041,35,-6.629173697,-6.535910063,-6.59972444,-6.81753467,-6.446145325,-6.211344492,-6.430733093,-6.955827119
31,163,Nebraska,Sherman,-98.97621336,41.22058015,26,8.083118496,8.270584814,7.803910909,6.868248065,8.30904286,8.416255817,8.031256943,6.841466786
31,165,Nebraska,Sioux,-103.7588775,42.48767239,26,5.686678167,5.778599192,5.745734732,5.614607547,6.170579789,6.310608678,6.115634168,5.938979371
31,167,Nebraska,Stanton,-97.19390549,41.91693779,38,-8.920867673,-8.544692084,-8.941945225,-8.817386694,-9.072980525,-8.754828585,-9.086335377,-9.122981634
31,169,Nebraska,Thayer,-97.59494766,40.17623871,24,10.04852756,9.730126593,9.929890776,9.627561314,9.596337371,9.2997237,9.5685341,9.198016182
31,171,Nebraska,Thomas,-100.5558271,41.91364678,10,6.218963672,6.212451885,6.237828995,6.318208281,6.564184724,6.551852568,6.545165295,6.642667962
31,173,Nebraska,Thurston,-96.54402567,42.15820088,18,0.54092895,0.731183746,0.382022348,0.648068111,0.034678631,0.272820234,0.003018571,0.348307548
31,175,Nebraska,Valley,-98.98187683,41.56730628,8,10.1563952,10.24167438,9.908652772,9.138749288,10.64195567,10.64195808,10.34700985,9.515271124
31,177,Nebraska,Washington,-96.22200646,41.53106695,70,-3.826750097,-3.851324759,-3.509291202,-3.669162091,-4.421167921,-4.460088486,-4.153871165,-4.277627402
31,179,Nebraska,Wayne,-97.11926163,42.20928587,18,1.066473427,1.058670421,1.137463265,1.106643949,0.96139438,0.949622595,0.982047542,0.937950896
31,181,Nebraska,Webster,-98.49996636,40.17643797,14,7.358015365,7.091556809,7.574442161,7.204043926,7.175652935,6.882780019,7.282066593,6.834510719
31,183,Nebraska,Wheeler,-98.52818474,41.91477432,10,-2.112504487,-2.208302497,-2.916504778,-3.376108871,-2.311622729,-2.437754932,-3.434866524,-3.809097518
31,185,Nebraska,York,-97.5971181,40.87274265,31,8.273501403,8.087333977,7.520960163,8.522582842,7.952882578,7.875504635,7.393359088,8.30670394
32,1,Nevada,Churchill,-118.3357727,39.58090397,84,-9.341061214,-9.531645536,-9.172307511,-8.911777813,-10.04396321,-10.24776598,-9.822706978,-9.602077607
32,3,Nevada,Clark,-115.0135051,36.21518889,30,-5.982500637,-6.054523529,-6.092377883,-6.565751187,-6.073755937,-6.191556238,-6.351052223,-6.707568557
32,5,Nevada,Douglas,-119.6161988,38.91227085,47,-0.329326928,-0.20306839,-2.038694708,-3.319641858,-2.026298774,-1.939121015,-3.191091697,-4.899969094
32,7,Nevada,Elko,-115.3577278,41.14576393,81,-0.330641985,-0.275368929,-0.27454364,-0.272017686,-1.296029044,-1.249534646,-1.199178952,-1.218531276
32,9,Nevada,Esmeralda,-117.6322816,37.78461871,3,8.306877224,8.28412167,8.329514251,8.290460193,7.058034216,7.057153701,7.063476506,7.040870411
32,11,Nevada,Eureka,-116.2685722,39.98386479,9,-0.767655865,-0.853459306,-0.805610751,-0.799118884,-1.370718842,-1.459142189,-1.376188037,-1.376794564
32,13,Nevada,Humboldt,-118.1119984,41.40684273,43,3.566591573,3.663642064,3.354397925,3.461701888,3.648522615,3.815297045,3.379568717,3.365213554
32,15,Nevada,Lander,-117.038123,39.93352456,7,2.306062733,2.16193412,2.312994823,2.393842978,1.701264011,1.656991971,1.70438003,1.728294152
32,17,Nevada,Lincoln,-114.8775263,37.64330815,19,-4.268759321,-4.25208355,-4.284412476,-4.301144349,-4.82832801,-4.817855712,-4.831385185,-4.892283528
32,19,Nevada,Lyon,-119.1890125,39.02064134,56,2.536812419,2.567190751,2.141158409,1.693214315,1.166670835,1.153238447,0.982134382,0.72319558
32,21,Nevada,Mineral,-118.4349279,38.53855935,5,8.292490494,8.31043992,8.303425997,8.316568435,7.21375453,7.23259152,7.240148387,7.245757987
32,23,Nevada,Nye,-116.4717967,38.04221839,34,-5.730277662,-5.717708804,-5.758101495,-5.732786875,-7.389184218,-7.331321318,-7.367909582,-7.411127062
32,27,Nevada,Pershing,-118.4044192,40.44041105,24,2.695438128,2.772337933,2.957954699,3.009044409,1.962647732,2.070700736,2.062350617,2.13158463
32,29,Nevada,Storey,-119.5293494,39.44701494,2,-1.117331721,-1.385453886,-1.075426453,-4.071141349,-3.740165419,-4.037710695,-3.701047154,-7.361341898
32,31,Nevada,Washoe,-119.6643355,40.66552835,71,-7.859919144,-7.787432878,-8.143645631,-8.66964734,-9.373414454,-9.368544545,-9.792146959,-10.29547192
32,33,Nevada,White Pine,-114.9016292,39.44216636,36,4.925663279,4.786591053,4.984698066,4.930763256,4.565517367,4.418829472,4.592251661,4.561145367
32,510,Nevada,Carson City,-119.7475748,39.15111983,3,-6.481449413,-6.495427787,-6.456999793,-7.184715154,-7.91932831,-7.952354946,-8.278449819,-8.838729502
33,1,New Hampshire,Belknap,-71.42265781,43.51791282,55,5.662858997,4.645641492,2.613111994,1.535471882,3.652904108,3.016256221,2.716525896,1.511205916
33,3,New Hampshire,Carroll,-71.20309838,43.87381024,69,2.89364948,3.564010552,2.738602122,2.60287534,4.013262747,4.286477479,3.730385436,3.6026308
33,5,New Hampshire,Cheshire,-72.25120797,42.91934408,117,4.188197843,4.468604937,2.291706067,1.887450447,3.546449701,3.147187321,2.009673143,1.768225187
33,7,New Hampshire,Coos,-71.30556566,44.68958949,78,2.231371728,3.968492527,1.846609087,1.329243327,3.446695817,4.432919306,3.109593809,2.745612102
33,9,New Hampshire,Grafton,-71.82077403,43.94067756,131,-0.28790318,1.057922333,-0.756568349,-1.132677041,-0.242039658,0.286711881,-0.412090024,-0.689138133
33,11,New Hampshire,Hillsborough,-71.71608545,42.91533348,163,5.325926092,6.663847716,4.571364067,3.687756223,3.985696622,5.008784018,3.162574736,2.562163779
33,13,New Hampshire,Merrimack,-71.6802202,43.29746427,215,7.22716864,7.147007041,4.582351711,3.639564549,5.055979688,5.524405237,3.987983162,3.299511053
33,15,New Hampshire,Rockingham,-71.12536524,42.98756763,177,6.792146388,10.30863069,6.105151424,5.933509491,5.527170429,8.103329845,5.17668236,4.859841424
33,17,New Hampshire,Strafford,-71.02884346,43.29696253,103,-0.436711188,2.287638792,-2.254988381,-3.176684292,-2.174426699,-0.293577745,-3.254351667,-3.805734541
33,19,New Hampshire,Sullivan,-72.22214177,43.3613437,101,3.07184162,3.339174573,0.807325857,0.283661598,2.382411095,2.310709583,0.734454658,0.385130255
34,1,New Jersey,Atlantic,-74.66127604,39.47780787,96,-11.01638445,-10.74910243,-12.29010245,-12.31631258,-12.34206736,-12.22739574,-13.4997875,-13.52550019
34,3,New Jersey,Bergen,-74.07419787,40.9596707,11,-10.13734985,-10.04059454,-9.93814442,-10.13590042,-11.74308776,-11.64440465,-11.53023489,-11.62490912
34,5,New Jersey,Burlington,-74.66806274,39.87772246,200,-5.586477112,-5.596301491,-6.171836672,-6.921924626,-7.351624774,-7.342641338,-7.806355488,-8.307035882
34,7,New Jersey,Camden,-74.95974034,39.8035054,22,-5.210870382,-5.125717244,-5.348692839,-5.436254606,-7.337551264,-7.097968711,-7.275845236,-7.460649412
34,9,New Jersey,Cape May,-74.80053194,39.14944911,29,-5.733659912,-5.489965875,-6.886219917,-7.523670321,-8.40885763,-8.263649499,-9.201070271,-9.621559191
34,11,New Jersey,Cumberland,-75.11068793,39.37387219,87,-0.287921937,-0.049324004,-1.409974174,-2.36237669,-3.110090561,-2.741383039,-3.619428094,-4.095869483
34,13,New Jersey,Essex,-74.24809362,40.78804455,0,-1.631370118,-2.177239082,-1.294841921,-1.588488019,-2.857519794,-3.103644556,-2.287367568,-2.487821429
34,15,New Jersey,Gloucester,-75.14141386,39.71726753,106,-2.722043876,-2.206381954,-2.562004678,-2.588503498,-4.898925819,-4.602895027,-4.977982185,-5.02727876
34,17,New Jersey,Hudson,-74.07509503,40.74082237,0,-6.952610704,-6.94809896,-6.936814882,-7.021357404,-8.956436698,-8.924140297,-8.993599416,-9.026829245
34,19,New Jersey,Hunterdon,-74.9122317,40.56730468,465,-8.48640162,-8.171415775,-9.289622926,-10.95712481,-9.368802092,-9.075531533,-10.02823764,-10.9457275
34,21,New Jersey,Mercer,-74.70177514,40.28342914,66,0.442343378,0.637869231,0.420457156,0.260777473,-0.17287505,-0.000685263,-0.303753188,-0.55517683
34,23,New Jersey,Middlesex,-74.41174295,40.43915194,42,-1.923171171,-1.663074853,-2.742802944,-2.541855446,-2.776068879,-2.569843758,-3.033552399,-2.823515112
34,25,New Jersey,Monmouth,-74.22161762,40.26004015,293,1.141853073,1.561666327,1.215486814,0.687571183,0.770158828,1.241105543,0.731649771,0.292638563
34,27,New Jersey,Morris,-74.54449527,40.86201062,126,1.284017244,1.558412415,0.816567356,0.882481825,0.702828451,0.84733887,0.126378985,0.360870214
34,29,New Jersey,Ocean,-74.28143605,39.8856118,58,-2.208136084,-1.808943803,-2.518967736,-2.832947615,-3.189885963,-3.068793585,-3.308777839,-3.453117064
34,31,New Jersey,Passaic,-74.30088356,41.03435079,48,-4.363736591,-4.336132296,-4.673587985,-4.708559672,-5.234234881,-5.141059859,-5.243809345,-5.279389003
34,33,New Jersey,Salem,-75.34905712,39.58761303,179,0.06971341,0.156051589,-0.784862503,-1.604094186,-2.455839765,-2.588392737,-3.034752761,-3.439208484
34,35,New Jersey,Somerset,-74.61635265,40.56348929,101,0.087659621,0.340307153,-0.461605876,-0.704429494,-1.296119796,-1.006837109,-1.797059878,-2.018939152
34,37,New Jersey,Sussex,-74.6908902,41.1392665,295,-2.820850175,-2.790966005,-4.23680853,-4.273896511,-3.703055161,-3.904050268,-4.409390488,-4.470533062
34,39,New Jersey,Union,-74.309989,40.66010498,1,-4.958788573,-5.213511177,-4.279265723,-4.121558221,-5.331850714,-5.620108254,-5.133030701,-4.788206067
34,41,New Jersey,Warren,-74.99732654,40.85715943,233,-3.75158602,-3.123888952,-5.726980896,-5.993891973,-4.986594382,-4.695758714,-6.160570453,-6.461078563
35,1,New Mexico,Bernalillo,-106.6701704,35.05135283,273,-3.158183249,-3.235302684,-2.512166905,-2.639487967,-5.593909012,-5.664542034,-5.132734376,-5.561771382
35,3,New Mexico,Catron,-108.404593,33.91520507,40,3.293760436,3.244202496,3.465801763,3.712236951,3.134243323,3.123699783,3.196982306,3.268974086
35,5,New Mexico,Chaves,-104.4669266,33.36328515,69,-13.50132913,-13.53315853,-13.52628609,-13.72032466,-13.49746543,-13.56026414,-13.54690291,-13.74003855
35,6,New Mexico,Cibola,-107.9997946,34.91248258,94,1.875094475,1.909177302,1.766915384,1.823737595,1.10057752,1.132222465,1.005245091,1.031399235
35,7,New Mexico,Colfax,-104.6468375,36.60614444,29,-7.978345704,-8.05887544,-8.462661827,-8.315642834,-8.595905207,-8.622023128,-8.970199588,-8.869565282
35,9,New Mexico,Curry,-103.3469939,34.57424247,25,-14.01540566,-13.80812813,-13.87280697,-14.53955603,-14.98026789,-14.84851115,-14.91203835,-15.52934385
35,11,New Mexico,De Baca,-104.4119886,34.34246699,24,2.49382457,2.531660344,1.929852861,1.890566853,1.72244652,1.723419392,1.154990958,1.059791464
35,13,New Mexico,Do?a Ana,-106.8327815,32.35264737,155,2.673583562,2.694703459,2.595469119,2.523595887,2.573280338,2.592373632,2.452379799,2.386899477
35,15,New Mexico,Eddy,-104.3043742,32.47141288,29,0.358549752,0.439138809,0.392974214,0.306148795,0.005259611,0.059227959,0.012563734,-0.041940099
35,17,New Mexico,Grant,-108.3824185,32.7388924,42,0.959796971,0.916381666,0.96913937,1.198432953,0.575161779,0.540916218,0.581223322,0.696561239
35,19,New Mexico,Guadalupe,-104.7906543,34.86329761,10,1.412449175,1.426836834,1.071100952,1.058565819,-0.463597525,-0.433730323,-0.663189769,-0.662934955
35,21,New Mexico,Harding,-103.82027,35.85792009,13,4.950457449,4.920703509,4.580443634,4.703364466,4.368589018,4.420985173,3.817258193,3.894250292
35,23,New Mexico,Hidalgo,-108.7147799,31.91403132,24,2.771134764,2.917069304,3.159337538,2.644647628,3.601512641,3.692467675,3.850413355,3.503123164
35,25,New Mexico,Lea,-103.4124712,32.79209973,78,0.4726222,1.281030237,-0.464508423,-0.778529722,-0.365060152,0.406962885,-1.053474772,-1.183612297
35,27,New Mexico,Lincoln,-105.4592826,33.74530049,62,0.700065677,0.684378216,0.774969679,0.72356212,0.979425704,0.976234187,1.009956888,0.977620855
35,28,New Mexico,Los Alamos,-106.3073191,35.86930776,2,9.553253116,9.554904805,8.643441836,8.721047356,7.698000731,8.136466476,6.679018515,6.627574638
35,29,New Mexico,Luna,-107.7498547,32.18225164,16,-0.729976084,-0.759862536,-0.819562846,-1.290925245,-0.013987796,-0.050336562,-0.095701917,-0.396104017
35,31,New Mexico,McKinley,-108.2617908,35.58066411,269,-1.681665324,-1.744601008,-1.817320943,-1.953856747,-2.55722805,-2.582605059,-2.61356973,-2.692880784
35,33,New Mexico,Mora,-104.9449539,36.01052464,36,2.065043945,2.179422015,1.776581676,1.849012767,2.179275793,2.265620565,1.893048976,1.943979951
35,35,New Mexico,Otero,-105.7414494,32.61318759,68,0.598513958,0.650753576,0.655607694,0.660248074,1.190835038,1.206479424,1.199103181,1.18828459
35,37,New Mexico,Quay,-103.5497594,35.10430902,59,0.7282332,0.804317455,-0.824974327,-0.983887775,-0.76567538,-0.708609079,-2.1544561,-2.388978016
35,39,New Mexico,Rio Arriba,-106.6931445,36.50958386,162,-1.454758242,-1.454410333,-1.56857778,-1.579639165,-1.954168709,-1.949728477,-2.035010674,-2.068743503
35,41,New Mexico,Roosevelt,-103.4800496,34.02116928,44,4.685575294,4.652606208,4.514306258,3.786264363,4.070435961,4.203019768,3.790014661,3.061543179
35,43,New Mexico,Sandoval,-106.8659161,35.68858794,127,-1.132026327,-1.131470869,-1.441161397,-1.606024666,-1.803392303,-1.80773317,-1.982361752,-2.167182033
35,45,New Mexico,San Juan,-108.3206176,36.50851898,493,-4.358887375,-4.317771993,-4.556571816,-4.850764666,-5.465120994,-5.45057479,-5.585324913,-5.811019817
35,47,New Mexico,San Miguel,-104.8158124,35.48050917,98,0.970844669,1.181652543,0.83750291,0.832946168,-0.255743108,-0.114019758,-0.411563912,-0.418127001
35,49,New Mexico,Santa Fe,-105.9762641,35.50691236,130,3.634007847,3.642156134,3.227102823,2.802326236,2.65576397,2.685246632,2.602029493,2.358822839
35,51,New Mexico,Sierra,-107.1924054,33.13049109,37,-3.289100382,-3.290813394,-3.291444773,-3.303084784,-3.990820005,-3.98555677,-3.989166813,-3.99523575
