STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,2033A1B45,2033A245,2033B145,2033B245,,2033A1B85,2033A285,2033B185,2033B285,,,2099A1B45,2099A245,2099B145,2099B245,,2099A1B85,2099A285,2099B185,2099B285
48,11,Texas,Armstrong,-101.3573754,34.96494079,3.697050287,3.767391103,3.642390751,3.761061191,,3.451139265,3.519237396,3.454422279,3.520132162,,,2.635212712,2.826718572,2.258477213,2.2979969,,1.524080987,1.69780716,1.114370827,1.096261702
48,13,Texas,Atascosa,-98.52715823,28.89350339,-1.634034643,-1.634153651,-1.65976657,-1.669614209,,-1.640622809,-1.629404613,-1.659700908,-1.672635811,,,-0.917975112,-0.878845696,-1.230680134,-1.433646129,,-0.309392994,-0.207732919,-0.586889599,-0.767359792
48,15,Texas,Austin,-96.2778942,29.88700554,2.646713197,2.632170817,2.567790909,2.553624865,,2.382418294,2.398235411,2.259998329,2.244678765,,,3.212545541,2.940238456,2.646679835,2.277761976,,3.45000399,3.333360957,2.85121393,2.483680559
48,17,Texas,Bailey,-102.8298744,34.06858174,6.433016425,6.593691022,6.066564971,6.590178834,,5.552282206,5.713058789,5.204181482,5.704509687,,,4.923784686,4.798479591,4.677341748,4.877835003,,3.779614652,3.702973022,3.498749994,3.545268382
48,19,Texas,Bandera,-99.24630221,29.74721187,3.398928411,3.35283076,3.434064801,3.410164673,,3.546317737,3.505448141,3.561659769,3.549590323,,,3.372596084,3.60662862,3.430804787,3.350287983,,3.852076292,3.961702098,3.923187769,3.849953649
48,21,Texas,Bastrop,-97.31201807,30.10361389,1.803346005,1.859846723,1.975283071,1.995223478,,1.922297267,1.972034621,2.09152695,2.121531173,,,1.78890143,2.008070294,2.124273215,2.287221288,,2.392441561,2.650828887,2.711551389,2.81555665
48,23,Texas,Baylor,-99.21353353,33.61651108,5.723520597,5.675478984,5.324066025,5.377474609,,5.784202864,5.727767631,5.377688298,5.458435644,,,6.946029659,7.128701038,6.296404412,5.635858479,,6.396479255,6.729314193,5.838427935,5.043304038
48,25,Texas,Bee,-97.74117163,28.41737418,3.325121473,3.411146729,3.085116434,3.167609123,,3.098829544,3.189842093,2.867227357,2.928379134,,,3.969554843,4.095912322,3.698986803,3.08471823,,4.330327009,4.450711379,3.934833272,3.499347575
48,27,Texas,Bell,-97.47876601,31.03733217,0.275422866,0.334157108,0.179737568,0.275164573,,0.445840836,0.486312008,0.289626085,0.432183259,,,0.51374761,0.867797205,0.463628181,0.388445633,,0.777110423,1.132450899,0.648262912,0.702332276
48,29,Texas,Bexar,-98.52000737,29.44893886,0.40068345,0.265288323,0.246063291,0.12822914,,0.246572351,0.114430194,0.071935354,-0.039327454,,,0.482599703,0.728496081,0.39450624,0.014856977,,1.078438096,1.400729449,0.884454901,0.508953723
48,31,Texas,Blanco,-98.39987287,30.26638586,3.273711897,3.251533749,3.225109208,3.280927257,,3.374129076,3.36969228,3.317144968,3.378980351,,,3.420617407,3.773642944,3.358007807,3.353270818,,4.006941061,4.323585072,3.945413774,3.921543546
48,33,Texas,Borden,-101.4317174,32.74363988,6.029140549,6.051453944,5.145134908,5.521062062,,5.629229463,5.655163128,4.701957242,5.075960533,,,7.383517409,7.781348564,5.822953478,3.883615153,,6.419420869,6.874423322,5.284503724,3.797029211
48,35,Texas,Bosque,-97.63431832,31.90040106,3.032381433,3.036740447,3.059487972,3.062418758,,3.380874003,3.381482576,3.395727775,3.401679797,,,3.26067549,3.320624215,3.27317221,3.313945089,,3.381092076,3.44568909,3.417696239,3.441866585
48,37,Texas,Bowie,-94.42338139,33.44579188,6.427321152,6.519891118,6.076398843,6.077167027,,6.22793402,6.338751907,5.908266867,5.902543347,,,6.172505651,6.503604281,5.895432296,5.588272931,,5.511640204,5.872093932,5.27050938,5.117043589
48,39,Texas,Brazoria,-95.4520656,29.18983627,-0.682652148,-0.473293176,-1.220235905,-1.195751681,,-0.834064331,-0.598540738,-1.378015548,-1.378189143,,,-0.432939024,-0.404047982,-1.207710831,-0.858387173,,-0.082775092,-0.076804764,-0.836651131,-0.643056006
48,41,Texas,Brazos,-96.30238925,30.66080346,1.734200456,1.666589713,1.523825561,1.524936232,,1.853438327,1.804919027,1.616711345,1.643560642,,,2.410835816,2.504948832,2.477882767,1.852229332,,2.7022013,2.960651723,2.651404406,1.984678195
48,43,Texas,Brewster,-103.2517402,29.81194025,4.8996735,4.896551751,4.899986204,4.896551751,,4.846356689,4.842327013,4.845327568,4.842327013,,,4.055302464,4.038579492,4.038542646,4.028755709,,4.732643912,4.72938765,4.732767085,4.727294986
48,45,Texas,Briscoe,-101.2085529,34.53027632,6.625177649,6.625681918,6.490653003,6.521960621,,5.896965906,5.910820991,5.737497868,5.807756477,,,5.792480019,5.958714025,5.219804695,4.65499993,,4.76247185,4.982966468,4.159118357,3.752583191
48,47,Texas,Brooks,-98.21874051,27.03158227,3.212084336,3.344660743,2.990769785,3.056976496,,3.00153712,3.144552849,2.80879123,2.859338933,,,3.221428002,3.188484154,3.265979831,3.177516801,,3.650806111,3.679651323,3.736281648,3.616594938
48,49,Texas,Brown,-98.99977845,31.77424661,2.111747902,2.072835131,2.063974233,2.058281062,,2.285523933,2.237832074,2.222079319,2.225658354,,,2.249717023,2.363342907,2.011306163,1.88404743,,2.188412852,2.270191767,2.024553656,1.926204972
48,51,Texas,Burleson,-96.6214579,30.49249405,1.172815664,1.28121831,0.88900323,1.078374594,,1.550187228,1.671376641,1.242312561,1.454013107,,,2.215001188,2.323125137,1.786021403,1.296182874,,2.300304049,2.469202325,2.128667828,1.64654794
48,53,Texas,Burnet,-98.1823452,30.78839648,-0.087209814,-0.070155954,-0.085780531,-0.019465706,,0.133272508,0.19179365,0.118406225,0.1939453,,,0.064031311,0.813629328,0.045852008,0.090854127,,0.493254674,1.150925032,0.471654887,0.527502115
48,55,Texas,Caldwell,-97.61991696,29.83682904,2.566548867,2.591851628,2.527022837,2.595038717,,2.733392831,2.760303912,2.680755277,2.793031226,,,2.986433333,3.315705644,2.857031539,2.505158278,,3.714725319,4.088849309,3.633476802,3.349565699
48,57,Texas,Calhoun,-96.60179035,28.50742192,0.299892784,0.316523195,0.237733012,0.194236032,,0.124454549,0.142841972,0.059215116,0.015378191,,,0.472447506,0.701370892,0.483981762,0.480085476,,0.888496753,1.142585863,0.897862657,0.884704679
48,59,Texas,Callahan,-99.37348952,32.29764484,1.758020021,1.784070237,1.356592483,1.65132273,,1.83478119,1.834349631,1.443197237,1.738872839,,,2.507087849,2.417144214,1.597991124,1.385709657,,3.402492415,3.370301369,2.633384889,2.352259088
48,61,Texas,Cameron,-97.51857224,26.13321077,1.720681157,1.854843788,1.732166708,1.752055567,,1.560601513,1.706221164,1.579779422,1.59587403,,,1.766311437,1.806861556,1.501209589,1.478223148,,2.538231145,2.557148058,2.357836403,2.438430243
48,63,Texas,Camp,-94.97851682,32.97321043,5.427607288,5.565982229,5.33934313,5.390752376,,5.247902707,5.393609105,5.145555978,5.182138795,,,5.611048797,6.199803152,5.235132616,5.470310145,,4.972574687,5.419675541,4.831136176,5.070993925
48,65,Texas,Carson,-101.3542015,35.40349093,-0.087628072,-0.100354295,-0.312621134,-0.098952316,,-0.691425956,-0.70460437,-0.880666105,-0.670118623,,,-0.777428734,-0.868653365,-1.648798689,-1.832496006,,-2.208991852,-2.249598703,-2.849486864,-3.344029858
48,67,Texas,Cass,-94.34354696,33.07753608,5.092473597,5.141483675,4.892495838,4.997818103,,4.832115837,4.866255032,4.606562017,4.708045516,,,5.105584671,5.421120756,4.86308195,4.729754903,,4.624143331,4.782975495,4.564411877,4.556318692
48,69,Texas,Castro,-102.2616721,34.52988961,-4.705385855,-4.743996462,-4.659182447,-4.665794325,,-5.275761076,-5.29919238,-5.252588563,-5.251798694,,,-5.496362688,-5.345009465,-5.581265991,-5.467077798,,-7.13622045,-6.901516313,-7.302565114,-7.221572545
48,71,Texas,Chambers,-94.61003452,29.73840869,-1.41547496,-1.058727941,-2.105335449,-1.967691057,,-1.789258107,-1.397572468,-2.49689496,-2.360295829,,,-1.589843188,-1.174221425,-1.913437887,-1.373535407,,-1.461195787,-1.133875089,-1.76143783,-1.387388854
48,73,Texas,Cherokee,-95.16518664,31.83696248,0.899148243,0.909009251,0.95648541,0.85859364,,0.830347262,0.860772866,0.832451875,0.787631714,,,1.246625895,1.8451055,0.982422723,1.173325118,,1.032950202,1.571557935,0.981940616,1.243080889
48,75,Texas,Childress,-100.207616,34.52914369,-6.641897059,-6.583022736,-6.753440205,-6.591267409,,-7.008759795,-6.950165617,-7.121300861,-6.948279582,,,-5.925988799,-5.884058644,-6.261152176,-6.713246626,,-6.871481941,-6.888592057,-7.194771519,-7.56051016
48,77,Texas,Clay,-98.20851453,33.78550985,2.196410063,2.340159719,2.175645167,2.447271822,,2.121331815,2.238851752,2.063938545,2.333421664,,,3.207306309,2.995735211,2.749145442,2.528322632,,2.653959432,2.569740861,2.260546573,1.950969863
48,79,Texas,Cochran,-102.8285091,33.60418291,7.871370312,7.949938207,7.594983117,8.168794271,,7.460055749,7.530756902,7.129970922,7.695319411,,,7.31000806,7.450299065,7.34644133,7.490997139,,6.135428193,6.282420264,6.156929151,6.111477043
48,81,Texas,Coke,-100.5299538,31.88859763,0.916418997,0.908563126,0.933687649,1.119359096,,0.834309226,0.826180488,0.836531276,1.024251526,,,2.191521252,2.147246498,1.65130296,1.074673631,,1.941019147,1.934717127,1.352215854,0.909139705
48,83,Texas,Coleman,-99.45363499,31.77320895,3.728946836,3.724086354,3.549131751,3.848110861,,3.862806069,3.855572838,3.706543975,3.967753834,,,4.850485773,4.86132742,4.546975708,3.961293254,,4.997832483,4.987013888,4.607915225,4.014249043
48,85,Texas,Collin,-96.57242331,33.18799959,-5.405331201,-5.385681122,-5.448458458,-5.583759717,,-5.725017005,-5.697677812,-5.684641834,-5.84301588,,,-5.303745776,-5.294600024,-5.422992304,-5.71424896,,-5.956973997,-5.85329227,-6.314286734,-6.734363034
48,87,Texas,Collingsworth,-100.2700171,34.96483276,1.235490109,1.264907956,0.840645342,1.21045204,,0.690910503,0.715785887,0.331776706,0.670402674,,,1.480862211,1.540304737,0.528349132,0.543322763,,0.67198198,0.63805027,-0.318237651,-0.344176745
48,89,Texas,Colorado,-96.52629658,29.62078014,0.156968541,0.210154316,0.136985182,0.20297522,,-0.144356458,-0.077745843,-0.158997402,-0.06575258,,,0.340302852,0.136074003,0.347183875,0.227720418,,0.403903425,0.313585301,0.453858894,0.38115499
48,91,Texas,Comal,-98.27826586,29.80818328,-0.642590477,-0.659128241,-0.682025581,-0.611555008,,-0.637073936,-0.652599665,-0.682028417,-0.546574961,,,-0.237165441,0.087632883,-0.551456448,-0.7815794,,0.145707163,0.245312578,-0.050696065,-0.176219032
48,93,Texas,Comanche,-98.55822613,31.94796764,3.548032963,3.543451234,3.522387084,3.557859028,,3.889032263,3.878666201,3.878364122,3.912298742,,,4.339578635,4.62217539,3.906427771,3.574778264,,4.311042835,4.565493678,3.772895375,3.513446577
48,95,Texas,Concho,-99.8640425,31.32657124,4.976000232,4.979001933,4.808244093,5.282589709,,4.854453546,4.855898043,4.692889289,5.15213527,,,5.739559469,5.808338611,5.382084601,4.958922293,,6.006370917,6.093555305,5.706307881,5.264866566
48,97,Texas,Cooke,-97.2125819,33.63926758,-0.762668359,-0.678600753,-0.804755859,-0.682203479,,-0.626249648,-0.547410323,-0.647863558,-0.548874464,,,-0.740356497,-0.64778796,-0.772953735,-0.522887897,,-1.399767986,-1.216650254,-1.439539108,-1.156075601
48,99,Texas,Coryell,-97.79927751,31.39089131,4.178506861,4.292626837,4.087842025,4.163850185,,4.40130768,4.519782826,4.306517557,4.387359032,,,4.333864065,3.881112651,4.132669453,4.291006746,,4.83799463,4.526831215,4.580488538,4.608766819
48,101,Texas,Cottle,-100.2787796,34.07763507,4.48616889,4.428101096,3.277183823,4.589897139,,4.038600566,3.988573944,2.95593813,4.153042363,,,5.474467094,5.51943679,3.633222997,4.338807941,,5.18546124,5.204401036,3.747382607,4.284101223
48,103,Texas,Crane,-102.5155925,31.42861848,0.643574784,0.649398609,0.626153422,0.640060011,,0.324338064,0.328329637,0.301793382,0.320929341,,,-0.468622624,-0.395612847,-0.460830988,-0.463999606,,-0.092456958,0.012974557,-0.076369936,-0.072454098
48,105,Texas,Crockett,-101.412041,30.72308364,3.766890017,3.766935256,3.801772829,3.784865614,,3.699967546,3.70180381,3.739358466,3.724784762,,,3.723688011,3.80098444,3.717405788,3.657820074,,4.548465781,4.611804189,4.539939111,4.477046925
48,107,Texas,Crosby,-101.2999889,33.61465449,-0.579990571,-0.633889055,-0.963761438,-0.590450421,,-1.085976592,-1.149604729,-1.451659319,-1.108267988,,,-1.032144424,-0.931767229,-1.233564471,-1.463383048,,-2.98137785,-2.89544374,-3.101504318,-3.299259987
48,109,Texas,Culberson,-104.5172618,31.44695526,5.726650691,5.722059442,5.727697496,5.715682633,,5.43208915,5.429014915,5.430528585,5.426131431,,,5.077488906,4.961579068,4.967028987,4.988448037,,5.786112789,5.663911588,5.669406038,5.686033117
48,111,Texas,Dallam,-102.6022153,36.27788328,5.075855808,5.074255777,5.390097648,5.112637484,,4.883417955,4.881270811,5.187443555,4.919553117,,,4.905936673,5.140350464,4.839253257,4.985443573,,4.363483754,4.709844033,4.089058587,4.077964122
48,113,Texas,Dallas,-96.77777121,32.76655788,-6.065595307,-6.082137242,-6.046588871,-6.104129996,,-6.349205037,-6.312526076,-6.356641712,-6.387778047,,,-6.840560984,-6.715734508,-6.802463592,-7.091599985,,-7.032571251,-6.890784582,-7.045344122,-7.241893903
48,115,Texas,Dawson,-101.9476464,32.74255537,2.48896787,2.582782583,1.62224943,1.843486227,,1.714644873,1.811376117,0.897834363,1.099317907,,,2.201727715,2.189512157,2.009931128,-0.024498435,,1.134554287,1.089331381,1.013257828,-0.621251826
48,117,Texas,Deaf Smith,-102.6049854,34.96603201,0.237074898,0.236924528,0.067373224,0.26455795,,-0.590242383,-0.577842587,-0.760418883,-0.538651628,,,-0.75644696,-0.871093056,-0.881876437,-1.335498287,,-2.718283167,-2.85433437,-3.131645485,-3.536057794
48,119,Texas,Delta,-95.67232696,33.38628336,4.449513426,4.498409291,4.17974087,4.229609092,,4.348553997,4.374520156,4.151671899,4.201707102,,,4.059141862,4.039384428,3.903858233,3.797836834,,3.022933002,2.998441893,2.988711478,2.949162017
48,121,Texas,Denton,-97.11681898,33.20552959,-8.31478465,-8.323890775,-8.399419384,-8.648717324,,-8.285115336,-8.313103546,-8.37371041,-8.662400011,,,-7.89322515,-7.548679045,-8.060861503,-8.606841368,,-8.561397392,-7.970549745,-8.628639025,-8.962008065
48,123,Texas,DeWitt,-97.35675131,29.08205353,-3.447403303,-3.398634829,-3.462789954,-3.456614855,,-3.680162843,-3.641213773,-3.701794331,-3.701621095,,,-3.342590735,-3.199061393,-3.375027646,-3.450199147,,-2.964726241,-2.78601041,-3.020672142,-3.169958903
48,125,Texas,Dickens,-100.7789112,33.61645937,6.651655243,6.706119469,4.617531181,6.469215482,,6.112254602,6.149464913,4.092782745,5.957982943,,,7.31781389,7.53097023,4.919193957,5.061844496,,6.543514755,6.657719601,4.315605451,4.381656284
48,127,Texas,Dimmit,-99.75663785,28.42255532,2.5923772,2.550586996,2.738335938,2.686594276,,2.97337444,2.927795444,3.113990515,3.067870012,,,3.031480873,3.238544466,3.209996543,3.148960795,,3.309819525,3.534709432,3.556845285,3.545129131
48,129,Texas,Donley,-100.8139823,34.96543711,5.783723734,5.594658248,5.206517682,5.832675711,,5.228478224,5.04240749,4.732044078,5.267380327,,,5.552910372,5.647836168,4.474025464,4.604617437,,3.735703982,3.870857497,2.449549914,2.509850136
48,131,Texas,Duval,-98.50887054,27.68138209,2.798609939,2.788693216,2.670878488,2.833153868,,2.772875784,2.757518036,2.637717548,2.797643977,,,3.409457973,3.63902737,3.294343077,3.265893916,,4.005027639,4.232710672,3.871823677,3.873706499
48,133,Texas,Eastland,-98.83230966,32.32707454,1.219048704,1.240406443,1.070109455,1.209782034,,1.412408182,1.438870656,1.257508265,1.378948647,,,2.271891409,2.44214479,1.436554015,1.337179201,,2.29613307,2.442590754,1.503682892,1.344647159
48,135,Texas,Ector,-102.5428827,31.86919507,-5.734995384,-5.864295342,-5.861588035,-6.458686842,,-6.077326223,-6.225041084,-6.223372891,-6.757643244,,,-5.76431263,-4.680890112,-6.405030214,-7.276069348,,-6.066524147,-5.371271863,-6.389838525,-6.930636667
48,137,Texas,Edwards,-100.304764,29.98271671,3.224870173,3.219516181,3.246294069,3.231312092,,3.453395271,3.461819681,3.470680352,3.463083211,,,3.896148148,4.024463988,3.870785617,3.761633688,,4.244136097,4.373831218,4.232600288,4.132925769
48,139,Texas,Ellis,-96.79467347,32.34841794,-1.424342251,-1.427981692,-1.337567341,-1.18638928,,-1.283993327,-1.285367586,-1.208935638,-1.074876751,,,-1.556745278,-1.191796557,-1.431588625,-1.333664308,,-1.575417748,-1.326130665,-1.396722115,-1.221965559
48,141,Texas,El Paso,-106.2348386,31.76857251,3.097855451,3.065295016,3.078409227,3.055810471,,2.927633121,2.897714591,2.919036682,2.878095747,,,2.016834821,2.008463081,1.898691975,1.640287953,,1.458402716,1.473200038,1.422661957,1.116561733
48,143,Texas,Erath,-98.2179437,32.23625338,1.048600685,1.125938075,1.147969133,1.152165206,,1.350725714,1.419486159,1.413499273,1.434214649,,,1.477548916,1.69597743,0.955778147,1.199050464,,2.24683649,2.407799039,1.720840671,1.766574029
48,145,Texas,Falls,-96.93587695,31.25325041,4.086512372,4.161741625,3.759057398,3.793892064,,4.324854401,4.402232745,4.029227727,4.059089393,,,4.491895634,4.591631281,4.292974618,3.49153547,,4.959072332,5.034520967,4.793503541,3.796139449
48,147,Texas,Fannin,-96.10687313,33.5938293,2.421603122,2.566076262,2.225436673,2.290309579,,2.583525753,2.732745168,2.393446738,2.446593584,,,2.853278794,3.144868803,2.357848932,2.522021003,,1.893648321,2.236564493,1.397924362,1.575733754
48,149,Texas,Fayette,-96.91978012,29.87677965,2.681914589,2.725924398,2.51566929,2.575645898,,2.836771011,2.910157818,2.620284247,2.698140482,,,2.980375133,3.07629609,2.843810099,2.780538921,,3.448625179,3.50680976,3.322430833,3.161624922
48,151,Texas,Fisher,-100.4021764,32.74281047,3.688248519,3.886100634,3.531865949,3.652223696,,3.491592721,3.699373771,3.35247957,3.468435095,,,3.739190356,3.748512285,3.530336037,2.614126873,,4.028874973,4.032732228,3.884690758,3.075900186
48,153,Texas,Floyd,-101.3032348,34.07242745,-2.38587011,-2.417086152,-2.422158904,-2.426864905,,-3.069653688,-3.097332688,-3.097779253,-3.10955121,,,-3.217048302,-3.072828971,-3.288853149,-3.333143214,,-5.003074562,-4.827102882,-5.023516347,-5.068153309
48,155,Texas,Foard,-99.77800339,33.97458612,4.401746611,4.416145568,3.793789299,4.394784786,,4.049921394,4.06074743,3.506666549,4.040365057,,,5.207482945,5.432182344,4.069017147,3.849273786,,4.927416233,5.095236501,4.037959402,3.796799809
48,157,Texas,Fort Bend,-95.77094359,29.52751354,-2.625593993,-2.663110999,-2.868419021,-2.892075109,,-2.984934549,-3.027228412,-3.237755876,-3.220209059,,,-1.76546454,-1.496947895,-2.476395557,-2.927581258,,-1.717520031,-1.455076097,-2.104702038,-2.446707514
48,159,Texas,Franklin,-95.21843415,33.17552636,5.737756511,5.839368498,5.353758609,5.393951082,,5.738792482,5.842231622,5.366398367,5.408890082,,,5.873548854,5.966760473,5.267977451,5.206605795,,4.967857122,5.061200555,4.459612651,4.593084394
48,161,Texas,Freestone,-96.14908131,31.70490467,-8.484982147,-8.495575137,-8.812308264,-8.902311661,,-8.309883673,-8.28188655,-8.791304217,-8.83032368,,,-7.569109451,-7.144833817,-8.445709903,-8.665284321,,-7.692542726,-7.242476016,-8.427046777,-8.418880274
48,163,Texas,Frio,-99.10820434,28.8677854,-0.237919814,-0.234748696,-0.112902066,-0.156102333,,-0.042827312,-0.043577474,0.065191064,0.00957851,,,0.704729412,1.143203463,0.460854836,0.242183491,,1.219911157,1.670870891,1.036820764,0.791246607
48,165,Texas,Gaines,-102.6351784,32.74075072,3.874119197,4.101993922,3.455565319,3.664946637,,3.236491938,3.443818786,2.811751798,3.038741354,,,4.024006899,4.357787045,3.902651399,1.554155776,,3.109511085,3.380068864,3.0255865,1.037401848
48,167,Texas,Galveston,-94.96423116,29.39437859,1.392850358,1.220790418,0.890587873,0.780187711,,0.885614691,0.736977697,0.38425652,0.285164645,,,1.774293386,1.471252687,1.331951695,1.234374984,,1.823548572,1.639460473,1.436905719,1.364055905
48,169,Texas,Garza,-101.2984491,33.17985783,-7.151164659,-7.093897114,-8.451004196,-7.460761259,,-7.487243336,-7.440807693,-8.869510092,-7.797989131,,,-6.635357529,-6.28513403,-8.166285552,-9.661017193,,-8.052985482,-7.627779166,-9.513884269,-10.35318849
48,171,Texas,Gillespie,-98.94652097,30.31806815,1.422040438,1.43887922,1.426522003,1.453942641,,1.687124896,1.729714319,1.687939466,1.729481586,,,2.080760088,2.530511725,2.015995362,2.003416316,,2.280914809,2.729341874,2.230309887,2.227864562
48,173,Texas,Glasscock,-101.5207799,31.86947476,0.475129144,0.539585441,0.047233349,0.440915172,,0.280212225,0.358286809,-0.189127145,0.244517109,,,1.971744044,2.487402511,1.148016694,-0.084696347,,1.925016223,2.242726326,1.26240733,0.364036696
48,175,Texas,Goliad,-97.42644699,28.65706592,2.995563362,3.009292255,2.977471741,3.023141447,,2.758598468,2.775788517,2.737734769,2.781113655,,,3.313664993,3.546621386,3.055126104,2.958278761,,3.648981435,3.913446586,3.330596262,3.243995266
48,177,Texas,Gonzales,-97.49254555,29.4566736,2.211957631,2.225354724,2.210942806,2.200077825,,2.257287647,2.26043244,2.255964781,2.243894126,,,2.536827983,2.792246699,2.511063259,2.337085654,,3.064366145,3.258810363,3.013418896,2.743845035
48,179,Texas,Gray,-100.8125965,35.40120017,4.785987231,4.939238235,4.496718575,4.947823617,,4.37211039,4.535542285,4.139697184,4.555060275,,,3.922702554,3.585442237,3.839457546,3.723480934,,2.080398799,1.999753832,2.002158401,1.825632439
48,181,Texas,Grayson,-96.67772801,33.6267772,-10.91394975,-10.92734097,-11.05873256,-11.06583319,,-10.60992888,-10.65101114,-10.75191391,-10.71185833,,,-10.59386818,-10.26683929,-10.77431795,-10.92665078,,-11.4678146,-11.3105152,-11.65463815,-11.60253174
48,183,Texas,Gregg,-94.81695144,32.48046694,5.241200997,5.121430675,4.957409347,5.050706883,,4.974736682,4.830256443,4.642617091,4.753514666,,,5.399898012,5.343053354,4.980127478,4.831675725,,5.081282826,4.981402646,4.710341136,4.613586497
48,185,Texas,Grimes,-95.98550577,30.54348645,1.317079655,1.356896656,1.291137654,1.46470138,,1.352529691,1.439470828,1.281825494,1.460249565,,,2.104209734,1.804076675,1.820469168,1.133775293,,2.170320296,1.990527963,1.891882707,1.316548923
48,187,Texas,Guadalupe,-97.9485824,29.58306172,3.886505545,4.043934131,3.738796212,3.828722752,,3.882483114,4.045650027,3.757193408,3.886717856,,,4.502424558,4.710640303,4.359661532,3.494280547,,5.221392397,5.528571826,5.06777274,4.544165124
48,189,Texas,Hale,-101.8268932,34.07050259,0.595121523,0.580128241,0.681874136,0.709585285,,0.17523999,0.176253638,0.280938019,0.330981787,,,-0.106693964,0.213593584,-0.025321584,0.086241973,,-1.754767276,-1.34227105,-1.772996316,-1.684592757
48,191,Texas,Hall,-100.6811112,34.53078352,8.399141623,8.429538842,8.107099606,8.388223076,,7.540467047,7.586079187,7.282568523,7.533878972,,,8.222836109,8.265859131,7.070535805,7.009569152,,7.769805205,7.757088468,6.708611452,6.663321006
48,193,Texas,Hamilton,-98.11068931,31.70480907,2.00953017,2.012111238,1.96842711,2.03352453,,2.330456122,2.33862423,2.288819873,2.356617115,,,2.285110687,2.50240252,2.155753577,2.173406793,,2.751894568,2.980216376,2.689102216,2.750758605
48,195,Texas,Hansford,-101.3545724,36.27742944,4.489610082,4.505878127,4.470638709,4.526072701,,3.817711322,3.832569849,3.790278925,3.849507635,,,3.362705788,3.500150361,3.174969589,2.940081183,,2.009894464,2.25649327,1.871020445,1.739559176
48,197,Texas,Hardeman,-99.74569204,34.29024532,5.078570632,5.087579464,5.124181673,5.104248695,,4.741683503,4.746312779,4.80837005,4.773450627,,,5.346980134,5.484756236,5.123060016,4.760118943,,4.875327082,4.899144853,4.618905181,4.274620816
48,199,Texas,Hardin,-94.39022091,30.33238982,5.898355883,5.828130949,5.641512004,5.731778477,,5.805862284,5.710493805,5.527827081,5.592528035,,,6.7956745,6.735069123,6.320018814,5.987705875,,6.449581418,6.492610343,6.096108439,5.946157424
48,201,Texas,Harris,-95.39377527,29.85782362,3.326288241,3.345276872,3.17784079,3.229636047,,3.021714129,3.016454387,2.864400806,2.934691243,,,3.232666219,3.286788761,3.147467398,3.217330403,,3.14962444,3.288580967,3.057953784,2.994639389
48,203,Texas,Harrison,-94.37146874,32.54813808,5.554637877,5.607689122,5.411998097,5.470783083,,5.231114243,5.312199632,5.04495197,5.120169749,,,5.643671144,6.131228348,5.228543412,5.065248019,,5.262523003,5.587484298,5.066470941,5.090879403
48,205,Texas,Hartley,-102.6029185,35.83999517,-12.68131514,-12.82044323,-13.18043784,-12.70772788,,-13.25104299,-13.31015924,-13.72316717,-13.28307827,,,-13.30033759,-13.32960928,-13.83664782,-13.90568983,,-14.71296095,-14.61534987,-15.47050034,-15.50770459
48,207,Texas,Haskell,-99.7302996,33.17823032,4.948641533,4.965852603,4.59388069,4.893556005,,4.888548607,4.900433459,4.536674233,4.823479229,,,5.27663488,5.292505643,5.032910819,4.505555862,,5.015624756,4.960773082,4.955486906,4.391699229
48,209,Texas,Hays,-98.03115709,30.05788695,2.274541418,2.281228641,2.271114285,2.251915372,,2.399754599,2.42954031,2.42582887,2.415421838,,,2.6702117,2.71651184,2.31171508,2.333910669,,3.355337141,3.279640915,3.10895906,3.309082688
48,211,Texas,Hemphill,-100.2706224,35.83756077,3.927379526,3.878649448,3.661919818,4.154765829,,3.920227604,3.875815831,3.588818101,4.190631737,,,4.568087617,4.725262117,3.950166782,3.847562795,,2.96415898,3.183864384,1.986540479,1.968330072
48,213,Texas,Henderson,-95.85363222,32.21190449,-1.52664682,-1.433827858,-2.041497643,-1.885231268,,-1.126907714,-1.113505278,-1.969001549,-1.699654125,,,-1.086266526,-0.828897339,-1.482236531,-1.462917732,,-1.508645946,-1.249907507,-1.91633643,-1.573449498
48,215,Texas,Hidalgo,-98.18121878,26.39689099,-0.284086167,-0.299674447,-0.437225657,-0.372262625,,-0.41282192,-0.436481028,-0.554460776,-0.497982373,,,-0.019508375,0.374547217,-0.242503273,-0.781668773,,0.642549395,1.028548354,0.396471164,-0.141508124
48,217,Texas,Hill,-97.13243278,31.99068124,0.589134084,0.593527736,0.563053139,0.735952541,,0.734159872,0.726743761,0.724835644,0.885486746,,,0.129499758,0.093020351,0.198373862,0.192214794,,0.387406934,0.423567887,0.41182331,0.348114797
48,219,Texas,Hockley,-102.3431906,33.60763225,4.023307765,3.964430237,3.945803479,4.257249132,,3.627440396,3.579172002,3.637832869,3.91926639,,,3.159365671,3.057154295,3.278206699,2.803113513,,1.91745389,1.873524706,1.969698447,1.539128669
48,221,Texas,Hood,-97.83226772,32.42993565,-5.875190156,-5.876273528,-5.861421755,-5.786533309,,-5.534541911,-5.550691253,-5.553265461,-5.462081608,,,-5.947361599,-5.894448856,-5.945290498,-5.839492415,,-5.924811226,-5.826446796,-5.92473028,-5.877551689
