STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,Poultry,2033A1B45,2033A245,2033B145,2033B245,2033A1B85,2033A285,2033B185,2033B285
29,71,Missouri,Franklin,-91.07497374,38.41113493,261,3.02138266,2.945571346,2.878277828,2.67466936,3.579098322,3.486171722,3.497949992,3.356160922
29,73,Missouri,Gasconade,-91.5079203,38.44087601,81,0.478085791,0.492432767,0.419196925,0.468227923,1.284677531,1.306140728,1.205063818,1.271468683
29,75,Missouri,Gentry,-94.40987903,40.21206707,60,5.768310565,6.065026724,5.555422108,5.604734536,5.532177368,5.84104509,5.373819071,5.383799571
29,77,Missouri,Greene,-93.34199336,37.25805631,326,-5.243011845,-5.211661447,-5.900613853,-5.500242315,-5.235824123,-5.22346745,-5.828835583,-5.529112188
29,79,Missouri,Grundy,-93.56534963,40.11391576,35,0.169635641,0.022513053,-0.004332703,0.012509173,0.070719088,-0.033159839,-0.102752052,-0.054910304
29,81,Missouri,Harrison,-93.99203655,40.35466845,59,4.6493523,4.895121283,4.524056141,4.634618095,4.668715695,4.915217183,4.533235622,4.664587223
29,83,Missouri,Henry,-93.79275182,38.38517859,77,-4.930151935,-4.818202145,-5.007594228,-4.734957327,-4.652482148,-4.545644243,-4.751294849,-4.479279801
29,85,Missouri,Hickory,-93.32073941,37.94079393,57,1.901452254,1.815692969,1.462943999,1.60905803,2.617571082,2.538942815,2.194627459,2.315249878
29,87,Missouri,Holt,-95.21553698,40.09440191,5,-17.13192873,-17.14324582,-16.76641043,-16.85438035,-17.03300549,-17.06523684,-16.66310925,-16.73825296
29,89,Missouri,Howard,-92.69627121,39.14249946,33,10.58568306,10.68666312,10.58933634,10.61715872,10.84482866,10.93539829,10.76293369,10.86212108
29,91,Missouri,Howell,-91.88652481,36.7740117,207,5.122292493,5.19360019,4.797315415,4.85675138,5.350040774,5.423019203,5.037645833,5.112672507
29,93,Missouri,Iron,-90.77343722,37.55515314,55,6.158956221,6.137416213,5.949095354,5.911839016,6.326351415,6.303928036,6.133772395,6.10034759
29,95,Missouri,Jackson,-94.34613624,39.00847404,110,1.197913768,1.512046309,1.177374988,1.52415776,1.153532266,1.408596567,1.1047154,1.413243616
29,97,Missouri,Jasper,-94.34061091,37.20355662,180,-6.784555571,-6.75121023,-7.139616111,-7.026815877,-6.644913148,-6.635428821,-7.004465257,-6.896605891
29,99,Missouri,Jefferson,-90.53767982,38.26099508,148,1.396100579,1.156480392,1.148252973,1.172633795,1.84373094,1.606503832,1.618720992,1.616609337
29,101,Missouri,Johnson,-93.80641409,38.74405967,196,1.600039883,1.617501043,1.340365938,1.864277031,1.742600568,1.714682885,1.518769875,2.08668198
29,103,Missouri,Knox,-92.14806349,40.12823884,37,8.331139345,8.346143661,8.208934302,8.159134634,8.621281835,8.684562617,8.506339165,8.491764755
29,105,Missouri,Laclede,-92.59034471,37.65831546,177,5.495086335,5.642263686,4.85901807,5.253123811,5.869607888,6.020526,5.474104178,5.741136769
29,107,Missouri,Lafayette,-93.78545073,39.06552298,115,2.483286828,2.662669806,2.445565324,2.753319608,2.564518486,2.733807985,2.560776424,2.837928712
29,109,Missouri,Lawrence,-93.83296354,37.10638037,196,2.527157816,2.715153495,2.318182861,2.550516542,2.543830104,2.727582305,2.344373075,2.576906189
29,111,Missouri,Lewis,-91.72210692,40.09688148,41,0.264035872,0.331998389,0.248762686,0.269833563,0.829621648,0.88474473,0.813151502,0.827523598
29,113,Missouri,Lincoln,-90.9600337,39.05802342,129,-10.7442999,-10.62227774,-10.87462827,-11.01920679,-10.28444481,-10.16421674,-10.41240166,-10.57416094
29,115,Missouri,Linn,-93.10718555,39.87021633,45,0.174743877,0.023551534,-0.078099218,0.222064789,0.376943259,0.247352607,0.139463328,0.421888445
29,117,Missouri,Livingston,-93.54824556,39.78210576,38,8.623122578,8.467006545,8.609067671,8.623177727,8.978260228,8.853382067,9.012702716,9.002682135
29,119,Missouri,McDonald,-94.34833874,36.62868854,187,-0.83546473,-0.839997131,-0.848745115,-0.871957331,-0.505619208,-0.506055102,-0.527877957,-0.5365421
29,121,Missouri,Macon,-92.56461406,39.83079087,97,-5.153225163,-5.052131891,-5.296296385,-5.109197637,-4.804599937,-4.696193579,-4.946342598,-4.775512512
29,123,Missouri,Madison,-90.34502139,37.47804673,37,4.196354518,4.197174869,3.938860562,4.076324555,4.313427267,4.317145561,4.053647106,4.186096308
29,125,Missouri,Maries,-91.92485744,38.16164059,75,2.35937694,2.311640821,2.10749112,2.324747221,2.994836749,2.948768869,2.787580293,2.967643243
29,127,Missouri,Marion,-91.62243757,39.80594614,49,8.332720624,8.556966642,8.494551224,8.542351174,8.738233099,8.926551851,8.908309673,8.921399018
29,129,Missouri,Mercer,-93.56855156,40.42233023,32,2.991568268,3.325140003,2.991276476,3.064493351,3.076347736,3.384719,3.102881346,3.146379627
29,131,Missouri,Miller,-92.42838695,38.2145064,131,-3.019991967,-3.068862479,-3.119584121,-3.082653501,-2.381404523,-2.393947153,-2.499793577,-2.451829851
29,133,Missouri,Mississippi,-89.29114489,36.82809876,0,-2.002103958,-1.71607485,-1.725179557,-1.664218989,-2.318116647,-2.02960634,-2.060075302,-1.985820521
29,135,Missouri,Moniteau,-92.58308307,38.6327693,141,4.065818806,3.848429814,3.233031802,4.221076352,4.152162929,3.956336801,3.420463247,4.319975795
29,137,Missouri,Monroe,-92.00073127,39.49544993,74,5.891279695,5.807553009,5.832044127,5.832793175,6.081472325,6.014117546,6.024144567,6.034640019
29,139,Missouri,Montgomery,-91.47022084,38.94146372,57,7.388298188,7.52171643,7.344372048,7.344644336,7.5191652,7.665470065,7.505309461,7.484745533
29,141,Missouri,Morgan,-92.88598957,38.42372482,232,-4.764513879,-4.725441168,-4.880976216,-4.768469735,-3.925665639,-3.904564238,-3.98627463,-3.931876684
29,143,Missouri,New Madrid,-89.65174615,36.59459381,1,5.815133131,5.851561238,5.929411084,5.990306115,5.671938159,5.746784352,5.82063634,5.891354776
29,145,Missouri,Newton,-94.33926166,36.90550488,293,3.425236191,3.425218354,3.259572301,3.502629627,3.398509769,3.378524054,3.296684234,3.492539437
29,147,Missouri,Nodaway,-94.88344744,40.36074621,67,2.540398645,2.517101244,2.645064539,2.692141871,2.652223036,2.630613768,2.807108109,2.86233674
29,149,Missouri,Oregon,-91.40330972,36.6866934,73,4.833473855,4.821523224,4.368081487,4.470837751,4.917755194,4.904296487,4.451495125,4.565645279
29,151,Missouri,Osage,-91.8618281,38.46037911,83,5.536832852,5.526148344,5.435627723,5.589750104,6.250115618,6.235161985,6.18837418,6.306049696
29,153,Missouri,Ozark,-92.44468247,36.64931608,73,2.641154407,2.674239565,2.62944873,2.631133399,2.784807949,2.813921832,2.793572895,2.763409494
29,155,Missouri,Pemiscot,-89.78540499,36.2113811,8,7.430572171,7.554298562,7.744615398,7.836488231,7.214579527,7.349901147,7.594753078,7.670518363
29,157,Missouri,Perry,-89.82444242,37.70715831,43,-2.236247303,-1.982245345,-2.509251502,-2.927695799,-2.243909675,-1.998845104,-2.477090523,-2.84590666
29,159,Missouri,Pettis,-93.28509987,38.72829419,137,4.253654517,4.192292187,4.341464462,4.283929261,4.38062864,4.360162945,4.459648267,4.3999021
29,161,Missouri,Phelps,-91.79234006,37.87715878,128,1.112871881,1.370060354,1.367678125,1.082579894,1.645317083,1.88377021,1.905435813,1.625582548
29,163,Missouri,Pike,-91.17136834,39.34382907,51,-26.12446365,-26.08086505,-26.34612284,-26.37014038,-25.64214474,-25.59360001,-25.79647731,-25.81946198
29,165,Missouri,Platte,-94.77381959,39.38028434,61,3.715103738,3.408240136,3.538073806,3.60960951,3.965982878,3.701198046,3.711020257,3.822000999
29,167,Missouri,Polk,-93.40053589,37.61649255,188,-8.935687608,-8.974751776,-9.303566781,-8.917393758,-8.741397953,-8.750554891,-9.01443614,-8.705525703
29,169,Missouri,Pulaski,-92.2076385,37.82458734,60,5.736388736,5.803550873,5.737802517,5.723568929,6.364288757,6.428800079,6.329519742,6.299917591
29,171,Missouri,Putnam,-93.016167,40.47891308,40,2.612287984,2.985478618,2.544532367,2.810608295,2.809830942,3.094135198,2.782418464,2.975717982
29,173,Missouri,Ralls,-91.5220301,39.5276844,37,6.629767377,6.584256633,6.260885218,6.149967045,6.961821833,6.93271842,6.683100968,6.575760209
29,175,Missouri,Randolph,-92.49708567,39.44013146,71,5.418414662,5.537520658,5.553079076,5.414247293,5.608360261,5.689546365,5.684746607,5.600595403
29,177,Missouri,Ray,-93.98990592,39.35232417,99,2.888044898,2.753773064,2.899660999,2.687225757,2.881665947,2.784735813,2.931266603,2.768154229
29,179,Missouri,Reynolds,-90.96909499,37.36234429,51,4.296331317,4.296185579,4.306242353,4.22317208,4.633509965,4.633815709,4.665565759,4.567326117
29,181,Missouri,Ripley,-90.86382559,36.65280535,83,8.017993171,7.977239815,8.114205752,8.104716734,8.18424297,8.149744978,8.234392048,8.240801302
29,183,Missouri,St. Charles,-90.67490159,38.78197405,44,-8.199623786,-8.246091527,-8.088593947,-8.3493534,-7.684743721,-7.709138092,-7.634775134,-7.83535438
29,185,Missouri,St. Clair,-93.77597456,38.03719326,101,-0.646407263,-0.531885761,-0.722822228,-0.652224055,-0.176815699,-0.074912366,-0.24674758,-0.180792816
29,186,Missouri,Ste. Genevieve,-90.19443457,37.89442898,99,3.639685064,3.676449467,3.631108715,3.701034668,4.186884106,4.225511089,4.145431813,4.210010058
29,187,Missouri,St. Francois,-90.47226619,37.81026288,104,1.770665129,1.712919969,1.382404434,1.41698373,2.396116407,2.341061715,1.878106522,1.915789809
29,189,Missouri,St. Louis,-90.44342362,38.64065221,25,4.306992824,4.297714513,4.132705441,4.114296883,4.372862193,4.347501807,4.1720526,4.150856888
29,195,Missouri,Saline,-93.20184076,39.13684886,29,6.452643711,6.533700354,6.471868085,6.50557193,6.773974066,6.83037287,6.781985844,6.782172639
29,197,Missouri,Schuyler,-92.5209699,40.47025947,28,9.402690341,9.621375335,9.191364716,9.480584801,9.727053376,9.89851798,9.534399195,9.774005646
29,199,Missouri,Scotland,-92.14706839,40.45258921,68,10.70682645,10.70391785,10.53977886,10.49719839,11.00895901,11.02972777,10.90795543,10.87993518
29,201,Missouri,Scott,-89.5685764,37.05302326,34,2.256026063,2.427910586,2.045046213,1.974155815,2.181255883,2.358001928,2.049841789,1.996899821
29,203,Missouri,Shannon,-91.40048747,37.15740139,60,3.990543594,4.010165021,3.681159604,3.65928649,4.272985138,4.292553253,3.895404746,3.897674232
29,205,Missouri,Shelby,-92.07659745,39.79775544,21,11.08762313,11.03514569,11.11301884,11.13795588,11.61320327,11.54408268,11.63411453,11.65527101
29,207,Missouri,Stoddard,-89.94432805,36.85558859,75,-6.591941518,-6.374444144,-6.684918277,-6.76622283,-6.673578403,-6.540815638,-6.696309541,-6.783588101
29,209,Missouri,Stone,-93.45599373,36.74694107,87,1.29316581,1.220053351,1.214253512,1.2109193,1.563480344,1.521665843,1.495266925,1.504278125
29,211,Missouri,Sullivan,-93.11150577,40.21060966,28,9.819503794,9.956711637,9.687376197,9.963514154,10.02989429,10.18445545,9.903251921,10.14878201
29,213,Missouri,Taney,-93.04114314,36.65476292,99,-6.162842802,-6.168279413,-6.273379666,-6.19814542,-6.074442553,-6.07881004,-6.150394955,-6.095823983
29,215,Missouri,Texas,-91.96505277,37.31730314,231,1.192969685,1.216039113,0.578460274,0.79834841,1.525606897,1.564370439,0.950100969,1.168342446
29,217,Missouri,Vernon,-94.34244174,37.85057773,161,-1.704238378,-1.601772105,-1.79866185,-1.848346257,-1.641163022,-1.54503044,-1.692772783,-1.71633838
29,219,Missouri,Warren,-91.16066859,38.76461375,73,4.884012805,4.937168692,4.761045708,4.798073999,5.540258735,5.561591449,5.451039552,5.511021588
29,221,Missouri,Washington,-90.87741381,37.9616852,63,0.438898114,0.371152689,0.230202784,0.234320114,0.852500859,0.792114426,0.674453787,0.658953257
29,223,Missouri,Wayne,-90.46141343,37.11263763,31,0.34274332,0.326924791,0.155656356,0.218967811,0.454510999,0.43204475,0.251400041,0.315171009
29,225,Missouri,Webster,-92.87588527,37.28088745,329,4.921495583,4.901246974,4.644765813,4.782411981,5.165963833,5.139681407,4.903224927,5.013434455
29,227,Missouri,Worth,-94.42212318,40.47910197,19,2.935711306,3.13221389,2.851490012,3.294223345,2.848491369,2.996260673,2.800550486,3.195295644
29,229,Missouri,Wright,-92.46872182,37.27015595,136,1.089519481,1.246776008,-0.494351494,0.22128864,1.297948192,1.453410339,0.013735238,0.563113268
30,1,Montana,Beaverhead,-112.8988299,45.1327101,27,-0.190774704,-0.164770723,-0.036641003,-0.188046471,-0.757676153,-0.739357216,-0.653605215,-0.753838314
30,3,Montana,Big Horn,-107.4898009,45.4233563,26,1.677905751,1.729251898,1.779760402,1.761555371,1.809399339,1.856205481,1.90695285,1.899072282
30,5,Montana,Blaine,-108.9586253,48.43267961,20,-2.259607851,-2.272034107,-2.095471314,-2.066681994,-2.253790195,-2.262841794,-2.140339731,-2.083679171
30,7,Montana,Broadwater,-111.4954994,46.33242056,48,-0.047305552,-0.066281756,-0.197238237,-0.035407592,-0.215338851,-0.235100032,-0.38427473,-0.201771807
30,9,Montana,Carbon,-109.028057,45.2273867,77,5.915268551,5.904561178,5.941436994,5.979582727,5.377021566,5.376069757,5.409652319,5.446067748
30,11,Montana,Carter,-104.5361537,45.51675941,13,6.318899134,6.360096679,6.077443163,6.345340195,6.616992642,6.63968991,6.369177582,6.630836607
30,13,Montana,Cascade,-111.3470316,47.30796159,118,-7.57848696,-7.158822438,-7.393177261,-7.190659019,-8.079679703,-7.70523299,-7.861767548,-7.669285589
30,15,Montana,Chouteau,-110.4352803,47.88059133,24,0.520995986,0.566619851,0.491801348,0.556725291,0.496966536,0.589859768,0.463336732,0.533031164
30,17,Montana,Custer,-105.5717342,46.25266936,54,1.36340088,1.504614539,1.288052639,1.384121586,1.552179823,1.713050614,1.422201657,1.534847211
30,19,Montana,Daniels,-105.5485504,48.78379039,5,7.506700158,7.748070673,7.452651411,7.240555807,7.570426045,7.83350371,7.452277895,7.301631695
30,21,Montana,Dawson,-104.8994912,47.26638374,13,10.73099801,10.9952698,10.52200203,10.61091205,10.84558412,11.09619682,10.58601432,10.69747116
30,23,Montana,Deer Lodge,-113.0677954,46.06080987,10,-10.52649478,-10.52575488,-10.42740306,-10.47254555,-11.89126509,-11.90003451,-11.84812236,-11.85010104
30,25,Montana,Fallon,-104.4174069,46.33398328,20,-17.44277395,-17.43273249,-17.59432873,-17.54479782,-17.1110701,-17.11506714,-17.23297139,-17.22057769
30,27,Montana,Fergus,-109.2244589,47.26358101,58,-4.039391457,-3.946459143,-4.250684031,-4.039672212,-4.31927454,-4.219270344,-4.516279821,-4.320712251
30,29,Montana,Flathead,-114.0496679,48.29514525,167,-3.31481487,-3.330905028,-3.354908467,-3.344039052,-3.34828193,-3.364316286,-3.394776721,-3.38482658
30,31,Montana,Gallatin,-111.1703938,45.54040504,148,-3.723767623,-3.615740598,-3.834601042,-3.807938306,-3.729299667,-3.604237451,-3.83444964,-3.81681672
30,33,Montana,Garfield,-106.9928802,47.27762012,19,-1.384351245,-1.252194352,-1.342102765,-1.392668947,-1.190639099,-1.071981704,-1.185735705,-1.20988368
30,35,Montana,Glacier,-112.9947401,48.70513781,22,10.12115837,10.18506928,9.418049368,10.23493037,11.04062461,11.09968298,10.43001441,11.1527799
30,37,Montana,Golden Valley,-109.1751533,46.38122246,13,4.841447512,4.865271936,4.865718626,4.841404946,4.67333532,4.638722291,4.710179183,4.678803404
30,39,Montana,Granite,-113.4403621,46.40448894,12,-1.516733872,-1.559329009,-1.50607091,-1.378237269,-2.042325778,-2.083555785,-2.032044149,-1.950237261
30,41,Montana,Hill,-110.1111865,48.62822514,31,-3.433450089,-3.432463089,-3.567458909,-3.327797758,-3.365614244,-3.366141343,-3.456685482,-3.250205481
30,43,Montana,Jefferson,-112.0938058,46.14846127,52,9.086453436,9.103948606,9.125673399,9.382599542,8.996704681,9.02746896,9.048829594,9.287056995
30,45,Montana,Judith Basin,-110.2660269,47.04543217,19,2.913142129,2.892501166,2.843683595,2.883508372,3.104532141,3.089420912,3.063271982,3.073212034
30,47,Montana,Lake,-114.0893739,47.64591132,134,-8.152694475,-8.156798245,-8.201602003,-8.189834189,-8.167499448,-8.172163661,-8.223088249,-8.203245109
30,49,Montana,Lewis and Clark,-112.3904431,47.12244662,89,-7.254369255,-7.253939037,-7.18479438,-7.174572762,-7.257818605,-7.272766705,-7.201113907,-7.194862119
30,51,Montana,Liberty,-111.0245713,48.56171655,10,4.245765192,4.202378909,4.195922626,4.214865192,4.588563622,4.582916531,4.576514385,4.572031762
30,53,Montana,Lincoln,-115.4050736,48.54245829,57,1.426617139,1.442266927,0.993910638,1.347466571,1.569138472,1.581642205,1.15036331,1.496053719
30,55,Montana,McCone,-105.7954204,47.64521659,9,4.839465544,4.799626981,4.794699944,4.839814104,5.040973224,4.997949201,4.96784245,5.036765749
30,57,Montana,Madison,-111.920269,45.30070398,44,-6.776842127,-6.680155476,-6.943064426,-6.8085051,-6.954948708,-6.882656273,-7.060023121,-6.965941265
30,59,Montana,Meagher,-110.8857174,46.59824304,15,-0.968491626,-0.960732756,-1.052654151,-0.941423166,-1.160078219,-1.15320307,-1.234118894,-1.139456347
30,61,Montana,Mineral,-114.9982793,47.14720869,11,5.314304517,5.219368927,5.169231507,5.279784745,5.48540585,5.380690594,5.332907862,5.446328629
30,63,Montana,Missoula,-113.9237017,47.03654681,116,-0.286415079,-0.278373498,-0.464804055,-0.362195165,-0.683126001,-0.693408227,-0.851517679,-0.738269317
30,65,Montana,Musselshell,-108.3981043,46.49658642,46,-0.201401416,-0.184373519,-0.279463559,-0.240186935,-0.37694485,-0.362577416,-0.446764608,-0.407542732
30,67,Montana,Park,-110.5266755,45.48841502,57,-1.852129906,-1.819788834,-2.02522866,-1.857473677,-2.156793408,-2.104868715,-2.344203053,-2.153016052
30,69,Montana,Petroleum,-108.2501965,47.1175423,3,-9.900276261,-9.998616802,-9.663565165,-9.77546676,-9.848093978,-9.930981014,-9.618121643,-9.738478086
30,71,Montana,Phillips,-107.9132552,48.25918744,14,-6.288965402,-6.142966413,-6.398190459,-5.817615344,-6.418286587,-6.284401181,-6.548833242,-5.923737896
30,73,Montana,Pondera,-112.2263434,48.22776925,23,0.271685366,0.229863591,0.384468445,0.174701377,0.821047529,0.770621057,0.939115279,0.73553885
30,75,Montana,Powder River,-105.6301836,45.39497771,42,6.528684626,6.82927311,6.398843334,6.541328648,6.904863789,7.180321989,6.816840022,6.933015115
30,77,Montana,Powell,-112.9361356,46.85642392,34,-11.88147828,-11.86187442,-11.82703588,-11.91631833,-12.43988226,-12.4188572,-12.3944143,-12.4724402
30,79,Montana,Prairie,-105.3779685,46.86050882,2,3.292874742,3.28629921,3.49952468,3.345462355,3.334488554,3.321864118,3.514818963,3.369829783
30,81,Montana,Ravalli,-114.120746,46.08169112,243,-13.23176665,-13.24580117,-13.21434663,-13.20579579,-13.57848366,-13.59256008,-13.56669456,-13.55878641
30,83,Montana,Richland,-104.5614159,47.78788485,35,1.48551655,1.5071763,1.553305902,1.610459612,1.495977479,1.539372665,1.50630178,1.611790001
30,85,Montana,Roosevelt,-105.0163998,48.29451084,17,1.563488401,1.681197727,1.816944156,1.683284963,1.779681049,1.928476096,1.967206908,1.880264884
30,87,Montana,Rosebud,-106.7307105,46.22968914,27,-3.379384235,-3.415022255,-3.666724067,-3.544418615,-3.033279751,-3.049150004,-3.358394609,-3.195359145
30,89,Montana,Sanders,-115.133309,47.67478896,98,-0.020172238,-0.068803751,0.081540417,0.05590155,-0.015879621,-0.065020293,0.06780156,0.051697931
30,91,Montana,Sheridan,-104.5046735,48.72123909,15,0.841181499,0.941157197,1.052604293,0.778741894,0.981047332,1.069877372,1.228785658,0.903545472
30,93,Montana,Silver Bow,-112.6567334,45.90240008,23,-10.87134052,-10.78776459,-10.83046012,-10.81619219,-10.91889057,-10.84471553,-10.89263438,-10.86716423
30,95,Montana,Stillwater,-109.3951954,45.66905064,46,-8.790767882,-8.71222389,-8.836623521,-8.814858382,-9.12137865,-9.0262631,-9.192827513,-9.141379237
30,97,Montana,Sweet Grass,-109.9410366,45.81388123,27,4.319859007,4.351954494,4.256406482,4.309556156,4.036279612,4.065003062,3.978550857,4.01644995
30,99,Montana,Teton,-112.2408556,47.83711387,47,-8.254876855,-8.281412759,-7.988887416,-8.09845336,-8.102590073,-8.124626213,-7.875545086,-7.933750958
30,101,Montana,Toole,-111.6956374,48.65539911,18,1.203497746,1.228327702,1.048011528,1.311554996,1.796655866,1.812886538,1.650507972,1.8909522
30,103,Montana,Treasure,-107.2716308,46.21145349,5,4.525409867,4.461649691,4.646740901,4.586648239,4.660357313,4.60126563,4.804978557,4.735608442
30,105,Montana,Valley,-106.667462,48.36526461,40,-0.131689436,0.039183721,-0.173894781,0.114426653,-0.159391792,0.022730197,-0.269974308,0.093270061
30,107,Montana,Wheatland,-109.8445714,46.46629871,16,1.81894715,1.769293643,1.884393209,1.830099222,1.904086927,1.850883674,1.962467809,1.926713211
30,109,Montana,Wibaux,-104.2489928,46.96525557,11,-0.985108442,-0.789737758,-1.159975041,-0.929166576,-0.970673866,-0.771125144,-1.168431995,-0.934485979
30,111,Montana,Yellowstone,-108.274397,45.93734349,164,-11.1854218,-11.11368852,-11.33540565,-11.27898952,-11.62702163,-11.54711152,-11.78107599,-11.71579746
31,1,Nebraska,Adams,-98.50120794,40.52447555,24,-0.514641076,-0.806269774,-1.363313279,-1.19853325,-0.218710507,-0.4944727,-0.98098082,-0.78931907
31,3,Nebraska,Antelope,-98.06668508,42.17690797,43,-8.135964932,-7.8940035,-7.930099122,-7.876501633,-8.145494137,-7.809527239,-7.814308744,-7.767043777
31,5,Nebraska,Arthur,-101.6958233,41.56896832,6,-4.46408733,-4.4403678,-4.473341481,-4.447055626,-4.806804839,-4.78656694,-4.826620756,-4.788068413
31,7,Nebraska,Banner,-103.7105428,41.54600122,8,2.88632812,2.808557577,2.034835059,2.145993065,2.958194755,2.876610368,2.125819674,2.238675717
31,9,Nebraska,Blaine,-99.97681518,41.91277952,7,7.07408668,7.072098544,7.109039028,7.083732846,7.362974612,7.359967195,7.400522731,7.375422334
31,11,Nebraska,Boone,-98.06724748,41.70679438,10,0.208574559,0.381244383,-0.107366371,0.072129146,0.450019813,0.582770626,0.033390525,0.141816048
31,13,Nebraska,Box Butte,-103.0856795,42.21975567,31,8.516598699,8.528564928,8.431811223,8.46139831,8.734442968,8.744237989,8.591356471,8.642352877
31,15,Nebraska,Boyd,-98.76654574,42.89969822,9,7.792944907,7.817809932,7.699154012,7.840392041,7.745883365,7.775616734,7.63596403,7.834105434
31,17,Nebraska,Brown,-99.92950338,42.4300049,23,3.627601335,3.589930486,3.639354618,3.654370835,4.210199335,4.178065795,4.20268764,4.206887087
31,19,Nebraska,Buffalo,-99.07498889,40.85515054,75,-3.325528068,-3.409754552,-3.456596298,-3.37306251,-3.03646124,-3.086469372,-3.1901636,-3.162179841
31,21,Nebraska,Burt,-96.32861441,41.85152885,38,-4.077371404,-4.071083397,-3.464869035,-3.383365454,-4.021408645,-4.003358686,-3.428391105,-3.38073664
31,23,Nebraska,Butler,-97.13175724,41.22608192,75,2.509236264,2.452284074,2.242134538,2.572042857,2.408629616,2.362435428,2.283688541,2.614986905
31,25,Nebraska,Cass,-96.14088339,40.90971617,50,4.20817724,4.116670766,4.294407701,4.263253915,4.202389662,4.117935799,4.305888224,4.273538799
31,27,Nebraska,Cedar,-97.25241812,42.5992542,41,1.167776271,1.57506302,0.942499316,0.976001476,1.119838054,1.454718812,0.992058158,0.994817018
31,29,Nebraska,Chase,-101.6979813,40.524179,16,5.471882077,5.455640137,5.482820951,5.459777028,5.354650161,5.336140342,5.355756817,5.328887268
31,31,Nebraska,Cherry,-101.1186008,42.54498597,41,-0.89905196,-0.892890231,-0.981084713,-0.934381643,-0.534699621,-0.520554075,-0.623846976,-0.564278034
31,33,Nebraska,Cheyenne,-102.9950101,41.21975441,47,-1.296514371,-1.200450566,-0.86335714,-1.160582686,-0.940825103,-0.823804174,-0.628486724,-0.832506614
31,35,Nebraska,Clay,-98.05128495,40.52443449,30,4.677724244,4.509709913,4.961176121,4.648882406,4.646352949,4.474482827,4.900392694,4.650221735
31,37,Nebraska,Colfax,-97.08646748,41.5740156,16,2.365271745,2.439897115,2.958864499,2.430638768,2.679499451,2.743184512,3.30474473,2.743365864
31,39,Nebraska,Cuming,-96.78737873,41.91639926,57,2.441326749,2.626506907,1.99152041,2.17071872,2.731632379,2.901053149,2.443348008,2.515348347
31,41,Nebraska,Custer,-99.72614819,41.39427319,70,5.409753101,5.521339008,5.424576828,5.370369524,5.706468332,5.821748255,5.629572211,5.68190936
31,43,Nebraska,Dakota,-96.56455149,42.39115203,24,-8.925761164,-8.970816303,-8.569863413,-8.583110434,-9.293063915,-9.367445091,-8.813764685,-8.835868517
31,45,Nebraska,Dawes,-103.1353905,42.71974163,54,5.181398997,5.175127783,5.093147987,5.146643501,5.126401591,5.126852084,5.029938804,5.08455874
31,47,Nebraska,Dawson,-99.81957831,40.86993466,27,5.89852288,5.931457338,6.258570538,6.650457147,6.286458833,6.32898718,6.661996911,7.058889266
31,49,Nebraska,Deuel,-102.3338827,41.11156792,15,-9.60662628,-9.569714677,-9.742949486,-9.378393663,-9.605223635,-9.578568053,-9.736375817,-9.390133899
31,51,Nebraska,Dixon,-96.86773713,42.49314007,19,2.007465317,2.012785453,1.63833913,1.693294258,1.75962939,1.755273634,1.513584161,1.519393451
31,53,Nebraska,Dodge,-96.65399467,41.57789777,48,1.188032355,1.283622924,0.974977736,1.04758562,1.144594904,1.211962297,0.929529833,0.970572935
31,55,Nebraska,Douglas,-96.15428468,41.2953415,50,-6.629329751,-6.648076908,-6.459125479,-6.516523631,-5.920416067,-5.955223289,-5.754198374,-5.800199919
31,57,Nebraska,Dundy,-101.6879467,40.17620065,9,-4.663499414,-4.710778311,-4.708275144,-4.687969212,-4.595395704,-4.639148263,-4.636257782,-4.611906375
31,59,Nebraska,Fillmore,-97.59650227,40.52465789,2,-2.715926406,-2.766711146,-2.407895019,-2.587929977,-2.867998251,-2.930514995,-2.531837798,-2.751519592
31,61,Nebraska,Franklin,-98.95280174,40.17632976,19,7.75984007,7.718376876,7.519425123,7.620484251,7.994531824,7.911151784,7.771377605,7.821857914
31,63,Nebraska,Frontier,-100.3941547,40.53008809,16,5.624204137,5.536071234,5.816431931,5.999444256,5.527885224,5.429187411,5.686275912,5.876412818
31,65,Nebraska,Furnas,-99.91232079,40.17644209,15,9.127219231,9.098656706,8.883744788,8.941725024,9.088385782,9.099286395,8.906437631,8.919990416
31,67,Nebraska,Gage,-96.68944139,40.26188983,64,6.921395489,6.835896672,7.143211471,7.104016935,6.711897989,6.611453151,6.901241426,6.857068137
31,69,Nebraska,Garden,-102.3354002,41.61938098,10,-3.858492703,-3.894230104,-4.006690361,-3.863647451,-3.953598718,-3.992722902,-4.107610857,-3.954621436
31,71,Nebraska,Garfield,-98.99138964,41.91435403,10,1.91683096,1.896362067,1.868340016,1.98916477,2.285341838,2.259212537,2.239575376,2.347000499
31,73,Nebraska,Gosper,-99.83069734,40.51481326,11,8.37955377,8.471112599,8.322597785,8.288933474,8.541872871,8.644263715,8.400539413,8.460341386
31,75,Nebraska,Grant,-101.7405687,41.91499196,2,-1.267896769,-1.269664428,-1.245515796,-1.259642237,-1.218673053,-1.218143932,-1.191635788,-1.209825105
31,77,Nebraska,Greeley,-98.52120092,41.56744902,11,-8.509244336,-8.514838248,-8.374621664,-8.587961992,-7.938895144,-7.952587694,-7.822563717,-8.04241401
