OT2022-2023,Mallard,Canada goose,Green-winged teal,Black vulture,Blue-winged teal,Snow goose,Bald eagle,American wigeon,Red-tailed hawk,Great horned owl
0,0.050809118,0.037758831,0.019836436,0,0.009918218,0.000348008,0.00226205,0.002088046,0.07864973,0.0045241
0,0.132336018,0.004602992,0.086306099,0,0.071346375,0.012658228,0,0.047180667,0.187571922,0.029919448
0,0.227099237,0.030534351,0.082061069,0,0.02480916,0.007633588,0.032442748,0.061068702,0.139312977,0.011450382
0,0.100543478,0.171195652,0.035326087,0,0.027173913,0.016304348,0.032608696,0.043478261,0.241847826,0.008152174
0,0.087885986,0.005938242,0.083135392,0,0.052850356,0.00415677,0,0.085510689,0.113420428,0.019002375
0,0.179419525,0.168865435,0.102902375,0,0.113456464,0.023746702,0.023746702,0.139841689,0.142480211,0.015831135
0,0.266971279,0.259791123,0.041775457,0,0.022193211,0.011749347,0.031331593,0.058746736,0.171018277,0.009138381
0,0.087272727,0.027272727,0.010909091,0,0.032727273,0.007272727,0,0.02,0.109090909,0.189090909
0,0.256276151,0.247280335,0.04623431,0,0.008368201,0.007740586,0.019665272,0.059832636,0.112761506,0.048953975
1,0.284364261,0.313573883,0.036082474,0,0.006872852,0.029209622,0.079037801,0.052405498,0.161512027,0.003436426
0,0.127031019,0.186853767,0.045051699,0,0.028064993,0.009601182,0.036927622,0.064992614,0.23633678,0.014032496
0,0.182390445,0.038818497,0.03930272,0,0.036316681,0.010410782,0.003147446,0.043015092,0.092486482,0.014203858
0,0.224680586,0.078529137,0.184169523,0,0.045808663,0.033966968,0.022436896,0.238080399,0.21626675,0.057650358
0,0.312484237,0.270113493,0.182093317,0,0.083354351,0.198360656,0.06519546,0.197604035,0.254602774,0.015636822
0,0.302294197,0.109986505,0.062753036,0,0.01585695,0.002699055,0.030364372,0.042510121,0.237179487,0.01417004
0,0.169429098,0.004604052,0.017495396,0,0.031307551,0.00092081,0.001841621,0.009208103,0.137200737,0.055248619
0,0.084942085,0.05984556,0.069498069,0,0.075289575,0.001930502,0.123552124,0.034749035,0.148648649,0.046332046
0,0.492107707,0.178272981,0.048282266,0,0.03992572,0.025069638,0.014856082,0.042711235,0.238625812,0.03992572
0,0.293571342,0.378965143,0.014594138,0.029429502,0.010855144,0.006633699,0.107948378,0.010493306,0.217947172,0.012423109
0,0.26099054,0.391207568,0.063995548,0,0.02392877,0.002782415,0.101279911,0.024485253,0.143572621,0.001112966
0,0.504059383,0.472976108,0.024820227,0.010670378,0.002319647,0.000927859,0.043145442,0.033634887,0.284620738,0.014149849
0,0.341206971,0.479187671,0.029238082,0.00129627,0.016563445,0.008353738,0.168082961,0.028229872,0.161889673,0.003600749
0,0.186654223,0.304246384,0.042930471,0,0.02519832,0.00839944,0.121325245,0.028931405,0.151189921,0.003266449
0,0.304517965,0.474919957,0.042333689,0,0.014585557,0.055140519,0.173959445,0.074350765,0.140163643,0.008537887
0,0.234075879,0.344413505,0.021232162,0,0.027497389,0.005569092,0.104246432,0.019665855,0.183605987,0.004176819
0,0.209446565,0.302003817,0.026240458,0.000954198,0.004293893,0.004770992,0.077290076,0.008110687,0.177003817,0.002862595
0,0.239925023,0.408622306,0.04732896,0,0.010309278,0.004217432,0.104967198,0.007029053,0.157450797,0.007029053
0,0.327531646,0.384493671,0.034810127,0,0.016613924,0.033227848,0.090981013,0.026898734,0.018987342,0.000791139
1,0.138825671,0.335002276,0.007737824,0.04597178,0.001820665,0.002048248,0.118343195,0.003413746,0.298361402,0.014337733
0,0.281690141,0.391683434,0.046948357,0.003353454,0.011401744,0.005365526,0.064386318,0.027498323,0.098591549,0.004694836
0,0.103705918,0.191572026,0.004781829,0.000298864,0.001195457,0.000896593,0.090555888,0.009264794,0.110280932,0.002988643
2,0.295021897,0.406381267,0.024398963,0.054696577,0.005541156,0.002323711,0.148628117,0.004289928,0.294306909,0.015193494
0,0.45393305,0.534459529,0.026220334,0.000207275,0.033630428,0.000932739,0.061923515,0.029381283,0.22137009,0.010830138
0,0.138361367,0.162778079,0.007234581,0.004883342,0.004883342,0.001627781,0.063121722,0.006149394,0.054440224,0.000723458
0,0.129342723,0.180516432,0.011032864,0,0.003051643,0.018544601,0.057746479,0.00258216,0.021596244,0.000938967
1,0.180076628,0.224137931,0.001915709,0.000957854,0.000957854,0.001915709,0.042145594,0,0.060344828,0.002873563
0,0.391047883,0.590215128,0.119014573,0,0.106870229,0.004857738,0.162734212,0.105135323,0.180083276,0.0055517
0,0.082412378,0.197031891,0.009788443,0.011682981,0.003473319,0.001263025,0.101041996,0.003789075,0.088727502,0.002841806
0,0.127362366,0.115036976,0.002054232,0,0,0,0.046836483,0,0.017255546,0.000410846
0,0.116762494,0.237505529,0.003095975,0.007518797,0.000884564,0.001769129,0.042901371,0.000442282,0.097744361,0
0,0.250837721,0.418860699,0.022020105,0.000239349,0.024652944,0.012446146,0.105792245,0.022977501,0.113212063,0.001436094
4,0.50227436,0.509866959,0.01296214,0.002530866,0.00191525,0.004343514,0.023564417,0.022162181,0.289442183,0.002975478
0,0.121278942,0.23814774,0.029768467,0,0.009922822,0.012127894,0.054024256,0.015435502,0.059536935,0.002205072
0,0.218533887,0.459197787,0.061134163,0,0.041217151,0.027385892,0.124757953,0.040387275,0.239004149,0.002489627
0,0.262527233,0.407407407,0.03449528,0.001452433,0.009440813,0.007625272,0.094408134,0.024691358,0.171023965,0.007262164
1,0.332645694,0.419522716,0.0275681,0.000375076,0.013033898,0.01129917,0.123400066,0.02508322,0.161939144,0.00590745
0,0.165462902,0.375902823,0.023965857,0.004267892,0.001969796,0.008864084,0.069599475,0.003611293,0.114904793,0.001313198
0,0.425480199,0.553059047,0.048672042,0.000474271,0.00800332,0.002015651,0.045470714,0.033732511,0.109971544,0.018852265
0,0.507468829,0.452003389,0.018254449,0.003244159,0.000847355,0.009199855,0.01856918,0.000387362,0.271323084,0.037840455
0,0.358722871,0.537771285,0.023998331,0.013981636,0.020033389,0.009808013,0.04778798,0.022746244,0.174874791,0.007721202
0,0.25648855,0.33221374,0.01648855,0.002137405,0.005801527,0.004885496,0.072061069,0.00610687,0.098320611,0.003053435
0,0.362084824,0.43740419,0.029739397,0.003883495,0.01369443,0.011241696,0.157588145,0.027797649,0.158201329,0.007256004
0,0.213399015,0.312315271,0.019704433,0,0.008669951,0.048472906,0.031330049,0.018128079,0.13635468,0.004334975
0,0.288140704,0.43638191,0.04160804,0.065527638,0.014170854,0.010954774,0.092462312,0.01839196,0.249346734,0.00361809
1,0.111496746,0.407809111,0.017787419,0,0.015618221,0.010412148,0.089370933,0.020824295,0.169197397,0.003904555
0,0.305524491,0.479982107,0.035786178,0.000447327,0.010959517,0.014314471,0.17781257,0.022366361,0.095280698,0.002683963
0,0.214383095,0.279481936,0.009543286,0.002385821,0.001022495,0.000681663,0.08793456,0.006816633,0.12338105,0.00204499
2,0.232404692,0.29068915,0.023460411,0.064882698,0.004032258,0.000733138,0.152859238,0.01026393,0.181451613,0.003665689
3,0.428403141,0.45078534,0.080759162,0.002748691,0.016623037,0.03710733,0.018651832,0.06263089,0.119764398,0.01197644
0,0.243181297,0.336924135,0.02383681,0.011230804,0.003208801,0.009397204,0.166170066,0.015585606,0.256016502,0.005730002
0,0.582792208,0.614718615,0.058982684,0.042748918,0.005140693,0.003111472,0.085227273,0.007981602,0.131628788,0.022186147
0,0.467302053,0.510997067,0.014809384,0.108504399,0.003079179,0.002492669,0.151466276,0.007331378,0.144134897,0.003812317
0,0.189663024,0.327413479,0.015938069,0,0.009335155,0.007969035,0.083105647,0.015482696,0.041211293,0.003642987
0,0.35332759,0.435171226,0.046413956,0.007322852,0.023476201,0.002584536,0.103596812,0.031229808,0.161748869,0.006030584
0,0.288901938,0.386964181,0.034057546,0.001761597,0.009982384,0.005284792,0.118027011,0.040516735,0.220786847,0.004697592
0,0.195953142,0.294994675,0.008519702,0.006389776,0.002129925,0,0.123535676,0.002129925,0.125665602,0.001064963
0,0.167237164,0.24596577,0.015158924,0.00195599,0.009779951,0.009290954,0.083618582,0.021515892,0.134963325,0.001466993
0,0.545392491,0.663617747,0.250102389,0.000273038,0.174334471,0.102116041,0.341023891,0.156040956,0.121365188,0.004368601
0,0.120890774,0.222693531,0.002120891,0,0.000530223,0,0.065217391,0.003711559,0.180275716,0.000530223
4,0.314395917,0.391189606,0.037236819,0.000957021,0.004901108,0.003538078,0.058291282,0.021721478,0.157038455,0.018792413
1,0.37962963,0.517533491,0.073877069,0.015169425,0.027580772,0.007092199,0.345153664,0.044720252,0.150512214,0.004334121
0,0.179868459,0.440377466,0.027738061,0.001715756,0.007148985,0.003431513,0.150414641,0.015441807,0.151558479,0.031169574
1,0.234310734,0.424439432,0.011443545,0.003847685,0.008624121,0.008557782,0.056687011,0.016518509,0.142364336,0.003416479
1,0.17250983,0.331258191,0.019577326,0.064056356,0.008027523,0.002948886,0.14302097,0.008027523,0.239842726,0.006061599
0,0.227764706,0.218823529,0.001882353,0.003294118,0.000941176,0.000941176,0.041411765,0.002352941,0.035764706,0.000941176
1,0.184065934,0.311813187,0.014194139,0.016483516,0.006868132,0.007326007,0.116758242,0.004120879,0.254578755,0.00503663
1,0.309067957,0.45992005,0.087523669,0,0.055333474,0.035135704,0.22596255,0.073216916,0.182831896,0.003366295
0,0.33418208,0.4793178,0.013595964,0.039346625,0.003218833,0.002065818,0.158395388,0.008599568,0.246120586,0.008359356
0,0.126891735,0.344004657,0.010477299,0,0.007566938,0.00523865,0.08032596,0.016298021,0.131548312,0.004074505
0,0.168435952,0.244161359,0.005661713,0,0.00353857,0.009907997,0.045293701,0.012738854,0.178343949,0.002123142
0,0.075283145,0.214523651,0,0.225849434,0.000666223,0,0.033977348,0,0.085942705,0.001998668
0,0.217021277,0.191489362,0,0.063829787,0,0,0.029787234,0,0.09787234,0.004255319
0,0.012135922,0.11407767,0,0.055825243,0,0,0.019417476,0.002427184,0.11407767,0
0,0.058441558,0.393939394,0.012987013,0.17965368,0.006493506,0,0.069264069,0.019480519,0.203463203,0.008658009
0,0.02320442,0.080662983,0,0.02320442,0,0.001104972,0.012154696,0,0.131491713,0.003314917
0,0.203444564,0.21474704,0.002152853,0.003229279,0.00861141,0.002691066,0.027987083,0.001614639,0.053821313,0.003229279
0,0.139583333,0.136805556,0.004861111,0.051388889,0.007638889,0.001388889,0.103472222,0.004861111,0.090972222,0.01875
0,0.036809816,0.147239264,0,0.165644172,0,0,0.134969325,0,0.082822086,0.006134969
0,0.034662045,0.114384749,0.005199307,0.064124783,0.001733102,0,0.034662045,0.003466205,0.149046794,0
0,0.037892377,0.05044843,0.018834081,0.059641256,0.009865471,0.000672646,0.051793722,0.006053812,0.087219731,0.00470852
0,0.259061834,0.310861658,0.003072871,0.066662486,0.017684686,0.005205067,0.028157532,0.007838956,0.060516744,0.004327104
0,0.054361568,0.155499368,0.003792668,0.049304678,0.016434893,0,0.051833123,0.013906448,0.046776233,0.003792668
0,0.235171696,0.388137357,0.029136316,0.257023933,0.006243496,0.001040583,0.028095734,0.009365245,0.129032258,0.002081165
0,0.048701299,0.066558442,0,0.061688312,0.003246753,0,0.016233766,0,0.058441558,0
0,0.044554455,0.079207921,0,0.074257426,0.00990099,0,0.118811881,0.004950495,0.054455446,0.004950495
0,0.069077972,0.094574563,0.002371776,0.018084791,0.010080047,0,0.035576638,0.00592944,0.039727246,0.016305959
0,0.027303754,0.156996587,0.006825939,0.160409556,0,0,0.027303754,0,0.088737201,0.027303754
0,0.161008729,0.291949564,0.002909796,0.082444229,0.015518914,0,0.095053346,0.002909796,0.123181377,0.012609117
0,0.095134251,0.181954477,0.014174731,0.268910999,0.028349462,0.002998501,0.326836582,0.00845032,0.076189178,0.013356958
0,0.164473684,0.247807018,0,0.052631579,0.006578947,0,0.039473684,0,0.043859649,0.006578947
0,0.134328358,0.464344942,0,0.097844113,0,0,0.232172471,0.001658375,0.072968491,0.021558872
0,0.096774194,0.188940092,0.002304147,0.023041475,0.004608295,0,0.041474654,0,0.062211982,0
0,0.206060606,0.275420875,0.007407407,0.205387205,0.021548822,0.003367003,0.031649832,0.016835017,0.177104377,0.008754209
0,0.119140625,0.0234375,0,0.0625,0.00390625,0,0.02734375,0.001953125,0.0390625,0.001953125
0,0.097096774,0.20483871,0.004193548,0.040967742,0.004193548,0,0.101612903,0.019354839,0.051935484,0.016129032
0,0.083111702,0.150930851,0,0.006648936,0,0.000332447,0.015625,0.000332447,0.099401596,0.009308511
0,0.131263232,0.191249118,0.018348624,0.056457304,0.012702893,0.011997177,0.146788991,0.009174312,0.052928723,0.012702893
0,0.133375715,0.293197711,0.091481246,0.016783217,0.065543547,0.023966942,0.089891926,0.104895105,0.04214876,0.012333121
0,0.098976109,0.209897611,0,0.09556314,0.008532423,0,0.06996587,0.005119454,0.083617747,0.003412969
0,0.122881356,0.258474576,0,0.194915254,0.025423729,0.004237288,0.055084746,0.016949153,0.105932203,0
0,0.080898876,0.094382022,0,0.040449438,0,0,0.013483146,0,0.038202247,0.002247191
1,0.235402051,0.329195899,0.003777658,0.21295197,0.007447383,0,0.073502428,0.003130059,0.130383162,0.005072855
0,0.046337818,0.348281016,0.004484305,0.13303438,0,0.013452915,0.053811659,0.005979073,0.104633782,0.013452915
0,0.239670394,0.319717481,0.013537375,0.125721012,0.007533843,0.000353149,0.026368452,0.004708652,0.127251324,0.003766922
0,0.034677419,0.244354839,0.000806452,0.129032258,0,0,0.034677419,0,0.068548387,0.004032258
0,0.260167464,0.425239234,0.004784689,0.104066986,0.007177033,0,0.102870813,0.001794258,0.145933014,0.003588517
0,0.045045045,0.364864865,0.004504505,0.166666667,0,0,0.029279279,0.002252252,0.033783784,0
0,0.014619883,0.043859649,0,0.002923977,0.002923977,0,0.020467836,0.002923977,0.043859649,0.002923977
0,0.070469799,0.289709172,0.020134228,0.24049217,0.014541387,0.001118568,0.117449664,0.007829978,0.099552573,0.007829978
0,0.025,0.0625,0,0.1,0,0,0.025,0,0.09375,0
0,0.281196337,0.344018317,0.018460218,0.183314253,0.016027476,0.00057241,0.047510017,0.005008586,0.131797367,0.010017172
0,0.038043478,0.111413043,0.005434783,0.20923913,0,0,0.065217391,0.002717391,0.100543478,0.035326087
0,0.067909454,0.239680426,0,0.086551265,0.001331558,0,0.022636485,0,0.03195739,0.00665779
0,0.316806416,0.359460445,0.034269048,0.006197594,0.028436019,0.000729129,0.089318265,0.01676996,0.046299672,0.000364564
0,0.203899815,0.234325097,0.021011935,0.10186586,0.016305261,0.020507648,0.00890906,0.021348126,0.135148764,0.004538578
0,0.049586777,0.132231405,0,0.148760331,0,0,0.049586777,0,0.05785124,0
0,0.043478261,0.127877238,0,0.023017903,0,0,0.015345269,0,0.10230179,0.015345269
0,0.150385604,0.283419023,0.093830334,0.066195373,0.104755784,0.041131105,0.196658098,0.122750643,0.064267352,0.01285347
0,0.149659864,0.151927438,0.002267574,0.126984127,0.002267574,0,0.031746032,0,0.124716553,0.011337868
0,0.011435832,0.073062262,0,0.007623888,0.001905972,0,0.020330368,0,0.033672173,0.001270648
3,0.048472776,0.098273572,0,0.085657371,0.001992032,0,0.020584329,0.000664011,0.057768924,0.006640106
0,0.01025641,0.056410256,0,0.069230769,0.002564103,0,0.017948718,0.002564103,0.074358974,0.002564103
0,0.108303249,0.144404332,0,0.079422383,0,0,0.028880866,0,0.097472924,0
0,0.17414248,0.150395778,0,0.015831135,0,0,0.042216359,0.002638522,0.065963061,0.002638522
0,0.086486486,0.135135135,0.008108108,0.116216216,0,0,0.02972973,0,0.097297297,0
0,0.057692308,0.073529412,0,0.03280543,0.002262443,0,0.012443439,0,0.031674208,0.001131222
0,0.09540636,0.053003534,0.001177856,0.038869258,0.005889282,0,0.018845701,0,0.041224971,0.003533569
0,0.012380952,0.051428571,0,0.021904762,0.004761905,0,0.006666667,0,0.065714286,0.001904762
0,0.041928721,0.096436059,0.016771488,0.29769392,0.025157233,0,0.060796646,0,0.15932914,0.012578616
0,0.295157068,0.251636126,0.002290576,0.164157941,0.004144852,0.000109075,0.015379581,0.001308901,0.178446771,0.005780977
0,0.02661597,0.064638783,0,0.030418251,0.001901141,0,0.009505703,0.001901141,0.057034221,0
0,0.108545035,0.122401848,0,0.094688222,0.002309469,0,0.094688222,0,0.066974596,0.006928406
0,0.121047263,0.191771506,0.002720163,0.051343081,0.001360082,0,0.019721183,0.002040122,0.091465488,0.015980959
0,0.096938776,0.137755102,0,0.130102041,0,0,0.025510204,0,0.073979592,0.005102041
0,0.142923219,0.201510947,0.00693802,0.032994141,0.014030219,0.002775208,0.053345668,0.016497071,0.074468085,0.010329941
0,0.012820513,0.118589744,0,0.16025641,0,0,0.064102564,0,0.064102564,0.012820513
1,0.047120419,0.138743455,0.016579407,0.034031414,0.021815009,0.0008726,0.080279232,0.012216405,0.036649215,0.020069808
0,0.06079235,0.201350941,0.005919854,0.241196114,0.002504554,0.001138434,0.036278081,0.008120826,0.09896782,0.001973285
0,0.032440056,0.081100141,0.008462623,0.014104372,0.009167842,0,0.064174894,0.004231312,0.051480959,0.022566996
0,0.242268041,0.288659794,0.005154639,0.159793814,0,0.015463918,0.134020619,0,0.067010309,0.005154639
0,0.023765996,0.046617916,0,0.048446069,0.001828154,0,0.020109689,0.000914077,0.019195612,0.003656307
0,0.067307692,0.336538462,0,0.096153846,0,0,0.182692308,0,0.086538462,0.009615385
0,0.059366755,0.237467018,0.004617414,0.140501319,0.007915567,0.000659631,0.056068602,0.001978892,0.155013193,0.018469657
0,0.217871486,0.388554217,0.002008032,0.218875502,0,0.002008032,0.181726908,0.004016064,0.136546185,0.008032129
0,0.042813456,0.140672783,0.003058104,0.081039755,0.005351682,0,0.016055046,0.002293578,0.092507645,0.000764526
0,0.053240741,0.219907407,0.002314815,0.203703704,0,0,0.032407407,0.002314815,0.085648148,0.009259259
0,0.034267913,0.152647975,0.003115265,0.087227414,0,0,0.152647975,0.003115265,0.074766355,0.009345794
0,0.07885906,0.166107383,0,0.045302013,0,0.005033557,0.008389262,0,0.067114094,0.016778523
0,0.049194232,0.262086514,0.001696353,0.16115352,0.003392706,0,0.027141645,0.000848176,0.074639525,0.012722646
2,0.140432099,0.24537037,0.00308642,0.171296296,0,0.000771605,0.057098765,0,0.088734568,0.00462963
0,0.175544794,0.248184019,0.002421308,0.10653753,0.00968523,0,0.026634383,0.001210654,0.098062954,0.006053269
0,0.266982622,0.279620853,0,0.042654028,0,0,0.011058452,0.001579779,0.058451817,0.001579779
0,0.004778973,0.074074074,0,0.053763441,0,0,0.009557945,0,0.064516129,0.002389486
0,0.083926031,0.213371266,0.001422475,0.207681366,0.00284495,0,0.095305832,0.001422475,0.099573257,0.008534851
0,0.009208103,0.101289134,0,0.136279926,0,0,0.011049724,0,0.08839779,0.003683241
0,0.016853933,0.092696629,0.001404494,0.223314607,0,0,0.015449438,0,0.106741573,0.002808989
0,0.027664768,0.151342555,0.001627339,0.002441009,0.002441009,0,0.017900732,0,0.037428804,0.002441009
0,0.053606238,0.133528265,0.011046134,0.078622482,0.009096816,0.004548408,0.04288499,0.003248863,0.095191683,0.00259909
0,0.06916996,0.096837945,0.061264822,0.160079051,0.039525692,0.003952569,0.21541502,0.023715415,0.098814229,0.009881423
2,0.328697851,0.326169406,0.054361568,0.257901391,0.021491783,0.001264223,0.069532238,0.011378003,0.207332491,0.002528445
0,0.012158055,0.155015198,0,0.185410334,0,0,0.072948328,0,0.048632219,0
1,0.367918301,0.429348037,0.016036967,0.149768959,0.006989477,0.000504796,0.135207549,0.003533569,0.133460179,0.005941055
0,0.041198502,0.176029963,0,0.265917603,0,0,0.041198502,0,0.086142322,0
0,0.172018349,0.172018349,0.05733945,0.155963303,0.018348624,0.121559633,0.22706422,0.052752294,0.162844037,0.03440367
0,0.117584294,0.138497653,0.001067008,0.015151515,0.012804097,0.000426803,0.01707213,0.000640205,0.109048229,0.002774221
6,0.051437216,0.08623298,0.016641452,0.033282905,0.004538578,0,0.033282905,0.003025719,0.072617247,0.012102874
0,0.112082671,0.13672496,0.015898251,0.085055644,0.015103339,0,0.021462639,0.012718601,0.085055644,0
0,0.275171982,0.440900563,0.091932458,0.061913696,0.098186366,0.001876173,0.233270794,0.005628518,0.048155097,0.000625391
0,0.076115486,0.223097113,0.007874016,0.19160105,0.015748031,0,0.057742782,0.002624672,0.083989501,0.002624672
0,0.005640612,0.073327961,0,0.002417405,0.000805802,0,0.017727639,0.000805802,0.032232071,0.000805802
0,0.28125,0.3046875,0.09375,0,0.2109375,0.0078125,0.0078125,0.0859375,0.140625,0.03125
1,0.360465116,0.392764858,0.055555556,0,0.213178295,0.062015504,0.095607235,0.032299742,0.065891473,0.011627907
0,0.31372549,0.289215686,0.078431373,0,0.205882353,0.06372549,0.073529412,0.024509804,0.088235294,0.019607843
0,0.076987448,0.158158996,0.015062762,0,0.049372385,0.00167364,0.030125523,0.020920502,0.060251046,0.026778243
1,0.173333333,0.234666667,0.093333333,0,0.208,0.024,0.056,0.029333333,0.178666667,0.064
0,0.350762527,0.359477124,0.082788671,0,0.180827887,0.008714597,0.061002179,0.117647059,0.128540305,0.030501089
1,0.402684564,0.302013423,0.11409396,0,0.348993289,0.006711409,0.040268456,0.174496644,0.161073826,0.026845638
0,0.379508197,0.47295082,0.081967213,0,0.249180328,0.031967213,0.103278689,0.056557377,0.119672131,0.028688525
2,0.400583245,0.36611877,0.05699894,0,0.128844115,0.01378579,0.134411453,0.032343584,0.079003181,0.021474019
0,0.348314607,0.224719101,0.06741573,0,0.202247191,0.033707865,0.033707865,0.033707865,0.146067416,0
5,0.344827586,0.218390805,0.057471264,0,0.32183908,0.068965517,0.126436782,0.091954023,0.206896552,0.022988506
0,0.323308271,0.315789474,0.157894737,0,0.353383459,0.022556391,0.030075188,0.180451128,0.07518797,0.007518797
0,0.316546763,0.532374101,0.158273381,0,0.258992806,0.007194245,0.151079137,0.129496403,0.208633094,0.007194245
0,0.273972603,0.301369863,0.01369863,0,0.219178082,0.068493151,0.01369863,0.01369863,0.164383562,0.01369863
1,0.273972603,0.349315068,0.054794521,0,0.157534247,0.047945205,0.116438356,0.068493151,0.136986301,0.02739726
0,0.389830508,0.406779661,0.101694915,0,0.322033898,0.13559322,0.050847458,0.050847458,0.016949153,0
1,0.34939759,0.313253012,0.114457831,0,0.240963855,0.006024096,0.024096386,0.120481928,0.156626506,0.054216867
0,0.421017178,0.391377568,0.06298417,0,0.160996969,0.011114853,0.124621085,0.031323678,0.090602897,0.01616706
0,0.349206349,0.238095238,0.126984127,0,0.142857143,0.015873016,0.142857143,0.015873016,0.253968254,0
0,0.352272727,0.306818182,0.022727273,0,0.261363636,0.011363636,0.056818182,0.022727273,0.125,0.045454545
0,0.3375,0.3125,0.125,0,0.175,0.025,0.0625,0.175,0.175,0.075
1,0.38658147,0.407348243,0.054313099,0,0.404153355,0.055910543,0.057507987,0.047923323,0.150159744,0.014376997
4,0.333333333,0.3125,0.083333333,0,0.229166667,0.125,0.083333333,0.041666667,0.041666667,0.041666667
0,0.481481481,0.355555556,0.074074074,0,0.348148148,0.044444444,0.037037037,0.044444444,0.103703704,0
1,0.300380228,0.273764259,0.08365019,0,0.266159696,0.02661597,0.106463878,0.030418251,0.152091255,0.011406844
3,0.359375,0.328125,0.0625,0,0.296875,0.109375,0,0.0625,0.203125,0.046875
0,0.1640625,0.159598214,0.040178571,0,0.063616071,0.005580357,0.074776786,0.041294643,0.107142857,0.010044643
0,0.420600858,0.534334764,0.079399142,0,0.225321888,0.060085837,0.175965665,0.090128755,0.128755365,0.025751073
0,0.358139535,0.490697674,0.03255814,0,0.104651163,0.027906977,0.313953488,0.034883721,0.081395349,0.018604651
0,0.219143577,0.345088161,0.01511335,0,0.04534005,0.005037783,0.060453401,0.020151134,0.120906801,0.050377834
1,0.342783505,0.37628866,0.128865979,0,0.167525773,0.034793814,0.047680412,0.106958763,0.149484536,0.007731959
1,0.504424779,0.433628319,0.132743363,0,0.380530973,0.079646018,0.17699115,0.044247788,0.168141593,0.008849558
0,0.217741935,0.467741935,0.032258065,0,0.080645161,0.008064516,0.129032258,0.024193548,0.201612903,0.040322581
0,0.175,0.275,0.041666667,0,0.116666667,0.016666667,0.075,0.008333333,0.108333333,0.008333333
0,0.339805825,0.359223301,0.106796117,0,0.242718447,0.077669903,0.067961165,0.077669903,0.097087379,0.097087379
0,0.35483871,0.348387097,0.032258065,0,0.219354839,0.077419355,0.096774194,0.019354839,0.070967742,0.025806452
1,0.21192053,0.238410596,0.033112583,0,0.19205298,0.026490066,0.072847682,0,0.198675497,0.006622517
1,0.385714286,0.357142857,0.128571429,0,0.257142857,0.085714286,0.114285714,0.142857143,0.2,0.014285714
2,0.39055794,0.356223176,0.017167382,0,0.167381974,0.004291845,0.107296137,0.004291845,0.08583691,0.008583691
0,0.217391304,0.27173913,0.054347826,0,0.163043478,0.043478261,0.054347826,0.054347826,0.173913043,0
0,0.470852018,0.421524664,0.094170404,0,0.372197309,0.094170404,0.156950673,0.053811659,0.179372197,0.071748879
1,0.516129032,0.412903226,0.116129032,0,0.55483871,0.090322581,0.032258065,0.15483871,0.187096774,0.019354839
0,0.319444444,0.222222222,0.097222222,0,0.097222222,0,0.194444444,0.111111111,0.236111111,0.055555556
0,0.158536585,0.137195122,0.036585366,0,0.143292683,0,0.018292683,0.06402439,0.088414634,0.033536585
0,0.292740047,0.286885246,0.066744731,0,0.140515222,0.009367681,0.028103044,0.055035129,0.072599532,0.056206089
0,0.154338549,0.198435277,0.012091038,0,0.088193457,0.032716927,0.014935989,0.0056899,0.020625889,0
2,0.304154303,0.419139466,0.040801187,0,0.202522255,0.071958457,0.070474777,0.03189911,0.100148368,0.014094955
0,0.375,0.392857143,0.107142857,0,0.339285714,0.178571429,0.053571429,0.035714286,0.178571429,0.035714286
1,0.410596026,0.38410596,0.039735099,0,0.165562914,0.026490066,0.086092715,0.013245033,0.119205298,0.006622517
0,0.32038835,0.339805825,0.048543689,0,0.13592233,0.019417476,0.13592233,0.038834951,0.174757282,0
2,0.539663462,0.587740385,0.125,0,0.306490385,0.118990385,0.099759615,0.152644231,0.245192308,0.009615385
0,0.268518519,0.398148148,0.027777778,0,0.240740741,0.083333333,0.027777778,0.037037037,0.12037037,0.009259259
1,0.363948498,0.18111588,0.064377682,0,0.113304721,0.006866953,0.036909871,0.113304721,0.071244635,0.012017167
0,0.197199533,0.360560093,0.004667445,0.148191365,0.086347725,0.001166861,0.016336056,0.001166861,0.101516919,0.005834306
1,0.352339181,0.512426901,0.024853801,0.014619883,0.043859649,0.01754386,0.128654971,0.01754386,0.133040936,0.004385965
1,0.149253731,0.34079602,0.025497512,0.04539801,0.034825871,0.000621891,0.139925373,0.014303483,0.186567164,0.004353234
0,0.333526682,0.545823666,0.040603248,0,0.050464037,0.002320186,0.281322506,0.017981439,0.107888631,0.005220418
0,0.170804101,0.340528872,0.004856989,0.087965461,0.01592013,0.003507825,0.045331894,0.007555316,0.11575823,0.001349164
0,0.409876543,0.461728395,0.022222222,0.002469136,0.098765432,0.004938272,0.088888889,0.007407407,0.140740741,0
0,0.062753036,0.230769231,0.012145749,0.010121457,0.020242915,0,0.044534413,0.010121457,0.170040486,0
0,0.109848485,0.386363636,0.056818182,0.140151515,0.113636364,0,0.083333333,0.026515152,0.223484848,0.007575758
1,0.398446171,0.442841287,0.035516093,0.084350721,0.087495376,0.004994451,0.100628931,0.008509064,0.208472068,0.020162782
0,0.155555556,0.361111111,0.016666667,0.022222222,0,0,0.072222222,0.027777778,0.2,0
0,0.122377622,0.386363636,0.005244755,0.092657343,0.02972028,0,0.103146853,0.003496503,0.166083916,0.013986014
0,0.327069351,0.544966443,0.025950783,0.151230425,0.034451902,0.0049217,0.119910515,0.031319911,0.156152125,0.001789709
